delay,ion_y,ion_QS,ion_NA
330.59,0.01484235537,0.010953279260361937,0.01473890661095223
292.79,0.01484228719,0.010953279260361937,0.014718401508327705
254.99,0.01484249906,0.010953279260361826,0.014735511513143451
217.18,0.01484250332,0.010953279260361937,0.014723751644671323
179.38,0.01484233051,0.01095327926038081,0.014723714915902075
141.58,0.01484252199,0.01095327611451058,0.014723991500038003
103.77,0.01485905484,0.010958151490574441,0.014734352092670822
101.27,0.0148632988,0.010957391982791442,0.014734239305587593
98.77,0.01486401343,0.01095521491234186,0.014731197838899202
96.27,0.01485951562,0.010951428920467854,0.014724627249073086
93.77,0.0148488598,0.010946159486551088,0.014714605125406344
91.27,0.01483230601,0.01093993705139562,0.014702104662053794
88.77,0.01481162783,0.010933709484515997,0.01468905213781524
86.27,0.01479014736,0.010928755512992105,0.014678170275505997
83.77,0.01477239929,0.010926493718136254,0.014672581638856763
81.27,0.01476338109,0.010928201985702102,0.01467518751294783
78.77,0.01476745389,0.010934683378201582,0.0146878986517045
76.27,0.01478709684,0.010945937075161782,0.014710869218302114
73.77,0.01482183451,0.010960915936520155,0.014741948505150648
71.27,0.01486768832,0.010977466512030465,0.014776578818076258
68.77,0.01491741609,0.01099253700793057,0.01480830344553985
66.26,0.01496177018,0.01100271660715213,0.014829963229458065
63.76,0.0149906358,0.011004863665305398,0.014835000859046432
61.26,0.01499636747,0.010997250964163818,0.014819763212697401
58.76,0.01497514801,0.010980136465701285,0.01478452126179497
56.26,0.01492873601,0.010956231770220204,0.014734296435558236
53.76,0.01486496835,0.010930577743329728,0.014678554831649149
51.26,0.01479688431,0.010909807600150256,0.014629794995837053
48.76,0.01474041323,0.010900870302874344,0.01460119070456145
46.26,0.01471094658,0.010909425548352614,0.014603681700471549
43.76,0.01471950233,0.010938223565983507,0.014643079253993219
41.26,0.01476943655,0.01098583193866498,0.014717835907389842
38.76,0.01485463246,0.011046058946303394,0.014818089405554735
36.26,0.01495977346,0.011108339162225311,0.014926408163750016
33.76,0.01506278449,0.011159184423711221,0.015020344803181929
31.26,0.01513899206,0.011184572062283404,0.015076494378514216
28.76,0.01516617633,0.01117288683619555,0.015075349045444053
26.26,0.01512953167,0.011117827277568049,0.015005957187255059
23.76,0.01502557238,0.011020605152900265,0.014869329031746314
21.25,0.01486341196,0.01089028445828244,0.014678885851353018
18.75,0.01466713069,0.01074526437977008,0.01446244172864486
16.25,0.0144685185,0.0106076170009608,0.01425363079509867
13.75,0.01430385861,0.010501314838954334,0.014089012209381968
11.25,0.01420631572,0.010447303514477091,0.01400065441233822
8.75,0.01419893396,0.010459233110115429,0.014009736841875786
6.25,0.01428934864,0.010540315117522847,0.014121832065950524
3.75,0.01446754611,0.010682071516671998,0.014324960236661077
1.25,0.01470729493,0.010865364129851174,0.014590994130011303
0.0,0.01483875309,0.010964439649651325,0.014735481373244763
-1.25,0.01497097248,0.01106358085128345,0.014880292469803602
-3.75,0.01521669734,0.011247354525636855,0.015148718910107273
-6.25,0.01540618407,0.011389843476200978,0.015355653242173584
-8.75,0.01551167553,0.011471492905320013,0.015471362339240069
-11.25,0.01552063552,0.011483329426957956,0.015482225132493865
-13.75,0.01543743965,0.011428166878329815,0.015392762961214279
-16.25,0.01528190534,0.011319543025488432,0.015224110104657074
-18.75,0.01508504139,0.011178675603697674,0.015009321504816486
-21.25,0.01488284664,0.01103012998876951,0.01478658780105746
-23.76,0.01470874167,0.01089666797883948,0.014591171933542646
-26.26,0.01458986125,0.010797262170348376,0.014451988275532401
-28.76,0.01453832837,0.010741170353549157,0.014382588912763783
-31.26,0.01455279809,0.010729438676682967,0.014383300291405998
-33.76,0.01461934117,0.010755331395932988,0.01444200362635295
-36.26,0.01471568838,0.010806707584707476,0.014537996174783019
-38.76,0.01481685623,0.010869105614175645,0.014647026822690812
-41.26,0.01490069053,0.010928817078264208,0.01474635192731033
-43.76,0.01495206359,0.010975335387677032,0.014818808688622953
-46.26,0.01496498719,0.011002778187249707,0.014855230761812055
-48.76,0.01494251632,0.011010151106767507,0.014854947566729448
-51.26,0.0148948132,0.011000585905972748,0.01482453147313223
-53.76,0.01483603237,0.010979891711312084,0.014775303155278752
-56.26,0.01478080169,0.010954857138110285,0.014720302341213687
-58.76,0.01474105646,0.010931715537615294,0.014671440932609858
-61.26,0.01472384948,0.010915058210260287,0.014637394275721971
-63.76,0.01473050415,0.010907308384975889,0.014622520838326714
-66.26,0.01475713893,0.010908716936566809,0.014626820528262918
