delay,ion_y,ion_QS,ion_NA
481.8,0.01484237932,0.006664527082478999,0.010838924026862484
444.0,0.01484228537,0.006664527082478999,0.010838924026862484
406.2,0.01484246561,0.006664527082478999,0.010838923777626186
368.39,0.01484254209,0.006664527082478999,0.010838806462532657
330.59,0.01484235537,0.006664527082478999,0.01083857148923828
292.79,0.01484228719,0.006664527082478999,0.010838773693951587
254.99,0.01484249906,0.006664527082478999,0.010839081652906701
217.18,0.01484250332,0.006664527082478999,0.01083905458424761
179.38,0.01484233051,0.006664527082481553,0.010838942506516513
141.58,0.01484252199,0.006664525780045727,0.010839127679522664
103.77,0.01485905484,0.006667114149630615,0.010848102973610052
101.27,0.0148632988,0.0066667701191862605,0.010848795688360169
98.77,0.01486401343,0.0066656858662003104,0.010847427175271429
96.27,0.01485951562,0.00666375063968061,0.010843354522054871
93.77,0.0148488598,0.006661019897705511,0.010836370429936681
91.27,0.01483230601,0.00665776380334171,0.010826884589895003
88.77,0.01481162783,0.00665447550359255,0.010816076955866283
86.27,0.01479014736,0.0066518270982385275,0.010805826692372733
83.77,0.01477239929,0.006650570897104857,0.010798548763591875
81.27,0.01476338109,0.006651393256860372,0.010796711693968009
78.77,0.01476745389,0.0066547373498473394,0.01080225566021109
76.27,0.01478709684,0.006660621770322006,0.010815980739130482
73.77,0.01482183451,0.006668495766522176,0.010837018309479363
71.27,0.01486768832,0.006677185572791289,0.010862652885281654
68.77,0.01491741609,0.0066849888992521755,0.010888447657331435
66.26,0.01496177018,0.006689964821197103,0.01090912702333513
63.76,0.0149906358,0.00669031403325937,0.010919304210945557
61.26,0.01499636747,0.00668504720895402,0.01091539956646781
58.76,0.01497514801,0.006674374028231345,0.010896425583801772
56.26,0.01492873601,0.0066600124572743225,0.010864848535106164
53.76,0.01486496835,0.006645135957652593,0.010826680583007953
51.26,0.01479688431,0.006633928981035764,0.010790587413157526
48.76,0.01474041323,0.0066307876888402895,0.010766333776633386
46.26,0.01471094658,0.006639291633009581,0.010762542199804992
43.76,0.01471950233,0.006661139234768632,0.010784524062533607
41.26,0.01476943655,0.0066952790554556385,0.010832342997248445
38.76,0.01485463246,0.006737475832400586,0.010899948398801929
36.26,0.01495977346,0.00678051286601411,0.010975507767731263
33.76,0.01506278449,0.006815133789748962,0.011043101396307153
31.26,0.01513899206,0.00683166480573294,0.011085677345077927
28.76,0.01516617633,0.0068220639758490575,0.011088547801167636
26.26,0.01512953167,0.0067819781876201635,0.011042891481296557
23.76,0.01502557238,0.006712315519291301,0.010948340878690455
