delay,ion_y,ion_QS,ion_NA
481.8,0.001335718541,0.00031481849922487815,0.0009114171752674372
444.0,0.001335699113,0.00031481849922487815,0.0009114171752674372
406.2,0.001335675168,0.00031481849922487815,0.0009114171967957718
368.39,0.001335696866,0.00031481849922487815,0.0009113969228770058
330.59,0.001335717348,0.00031481849922487815,0.0009113429487039859
292.79,0.001335694027,0.00031481849922487815,0.0009113214116300838
254.99,0.001335676809,0.00031481849922487815,0.0009113982775162954
217.18,0.001335699534,0.00031481849922487815,0.0009114103728691259
179.38,0.001335712833,0.00031481849922487815,0.0009114244897048263
141.58,0.001335781798,0.0003148184852225233,0.000911424674657102
103.77,0.001337312932,0.000314878715422906,0.0009121158783242933
101.27,0.001338453641,0.00031487381825667793,0.000912289546821099
98.77,0.001339458487,0.00031485231264094526,0.0009123363357563807
96.27,0.001339947841,0.00031481113767151125,0.000912179392639767
93.77,0.001339537689,0.00031475105455291974,0.0009117360931951701
91.27,0.001337951475,0.0003146779058605942,0.0009110249208674759
88.77,0.001335136284,0.00031460294167517944,0.0009100870375031711
86.27,0.001331355354,0.00031454195454216904,0.0009090810890672874
83.77,0.001327223104,0.00031451316500286097,0.0009081978897689247
81.27,0.001323650218,0.00031453388241597935,0.0009077061058407887
78.77,0.001321682363,0.0003146159626616907,0.0009078366683845651
76.27,0.001322248055,0.00031476023171950196,0.0009087601706909698
73.77,0.00132586998,0.0003149506415865977,0.0009104604210951051
71.27,0.001332423074,0.0003151500186164835,0.0009127797745051014
68.77,0.001341025888,0.0003153003696875212,0.0009152948655795079
66.26,0.001350158325,0.00031533067149913663,0.000917485116621708
63.76,0.001357793443,0.0003151741114368889,0.0009186987053394491
61.26,0.001362057523,0.000314793915482392,0.0009184598465740157
58.76,0.001361559762,0.0003142082228817511,0.0009165336445150496
56.26,0.001355847933,0.0003135096751720745,0.0009130802398013005
53.76,0.001345654187,0.00031286904324379083,0.0009087214854822667
51.26,0.001332885141,0.00031251754515104757,0.0009044653164342886
48.76,0.00132032358,0.0003127066604927675,0.0009015182086188345
46.26,0.001311075274,0.00031364930524480084,0.0009010514118350521
43.76,0.001307864123,0.00031545119839748725,0.0009038936106612327
41.26,0.001312331781,0.000318046126209226,0.0009102510152306786
38.76,0.001324514126,0.0003211530522179151,0.000919503861745885
36.26,0.001342637648,0.0003242745348555065,0.0009302062742543304
33.76,0.001363310935,0.0003267514986281528,0.0009402245926430908
31.26,0.001382099617,0.00032787697490077594,0.0009471255071481499
28.76,0.001394389714,0.0003270526494064674,0.0009486801332263539
26.26,0.001396380021,0.00032395320527300875,0.0009433949027923827
23.76,0.001386006003,0.0003186531936992809,0.0009310044672533602
21.25,0.001363478964,0.00031164582215537084,0.0009125602915809328
18.75,0.00133190205,0.000303913239000031,0.0008907514623572865
16.25,0.001296362159,0.0002966118630384207,0.0008690248188483185
13.75,0.001263361397,0.00029097892476626086,0.0008513162421911469
