delay,ion_y,ion_QS,ion_NA
-59.01,2.25259997,0.829295435243075,0.8186561178556986
-61.01,2.250333209,0.8293352097565148,0.8189449213245539
-63.01,2.247721746,0.8293073799533142,0.8190777289511135
-65.01,2.245053409,0.8292160778514366,0.819047402914438
-67.01,2.242641274,0.829069576248399,0.8188572505090216
-69.02,2.240763943,0.8288785051903411,0.8185192049380627
-71.02,2.23965557,0.8286589354065252,0.8180607760730256
-73.02,2.239423696,0.8284254818234329,0.8175134559753459
-75.02,2.240087653,0.8281938560681525,0.8169167741154241
-77.02,2.241576793,0.8279789773477719,0.8163141597370931
-79.02,2.24374174,0.8277940712485296,0.8157493526597703
-81.02,2.246364573,0.8276499265915362,0.8152622975712948
-83.02,2.249172799,0.8275543053461099,0.8148852442287082
-136.39,2.248987521,0.8283169266072606,0.8163268856661221
-189.76,2.248160683,0.8283428735006985,0.816377043118396
-243.13,2.248168442,0.828342831882917,0.8163779967910503
-296.49,2.248184592,0.8283428318829176,0.8163772489828726
-349.86,2.248185507,0.8283428318829176,0.8163788769976377
-403.23,2.248181264,0.8283428318829176,0.8165332001136566
-456.6,2.248200499,0.8283428318829176,0.8159123289168135
-509.97,2.248222996,0.8283428318829176,0.8163777473325344
-563.34,2.248195607,0.8283428318829176,0.816533271427895
-616.71,2.248198334,0.8283428318829176,0.81588052530909
