delay,ion_y,ion_QS,ion_NA
616.71,2.248205844,0.6427517673429721,0.7097328844536854
563.34,2.248197131,0.6427517673429721,0.7097328844536854
509.97,2.248199434,0.6427517673429721,0.7097328875586701
456.6,2.248215091,0.6427517673429721,0.7097332912460428
403.23,2.248219196,0.6427517673429721,0.7097256621709807
349.86,2.248199385,0.6427517673429721,0.7097575237188747
296.49,2.248197496,0.6427517673429721,0.7097359104017993
243.13,2.2481951,0.6427517673429723,0.7097276435699162
189.76,2.248206484,0.6427517224509206,0.709730175337972
136.39,2.247944972,0.6427882195779935,0.7097764082727228
83.02,2.272183237,0.6436356370937945,0.7105595264720757
81.02,2.266007866,0.6435195985974289,0.7104436922093633
79.02,2.257810344,0.6433630696902134,0.7102965085651207
77.02,2.248549389,0.6431735885478956,0.710124010669702
75.02,2.239348322,0.642959650527011,0.7099308882059125
73.02,2.231319449,0.6427305369264776,0.7097217416277718
71.02,2.225387387,0.6424964611253197,0.7095029164458554
69.02,2.22214672,0.6422689081152357,0.7092837965207246
67.01,2.221787881,0.6420599516279849,0.7090762192695652
65.01,2.22408631,0.6418862461637238,0.7088978528870995
63.01,2.228464528,0.6417619460905455,0.7087644015931612
61.01,2.234136633,0.6417015338843819,0.7086918904601651
59.01,2.240244124,0.6417165427941443,0.7086933231254486
57.01,2.2459919,0.6418130769366411,0.7087762208779882
55.01,2.250751982,0.6419895912377485,0.7089405596229594
53.01,2.254122515,0.6422355405332301,0.7091774679574955
51.01,2.255940699,0.6425313621312003,0.7094688873087241
49.01,2.256257004,0.642849955905281,0.7097888133791495
47.01,2.255283379,0.6431594803937002,0.7101058973676108
45.01,2.253330197,0.6434270192763781,0.710386918003622
43.01,2.250745836,0.6436225610400604,0.7106009565831883
41.01,2.247869409,0.6437227602147995,0.7107234004424454
39.01,2.245002094,0.6437140428539716,0.7107390300770331
37.01,2.242396804,0.6435947188834144,0.7106441685225308
35.01,2.240261063,0.643375843501846,0.7104474749524624
33.01,2.238764835,0.6430806356917984,0.7101693695867738
31.01,2.238044656,0.6427423396132315,0.7098400349412322
29.01,2.238197592,0.6424005419049754,0.7094958557910944
27.01,2.23926312,0.6420961745908278,0.7091747916054101
25.01,2.241196909,0.6418657490619968,0.7089110740023455
23.01,2.243846024,0.6417357142552838,0.7087303547147161
21.0,2.246954276,0.6417182492605092,0.7086458568158609
19.0,2.250112621,0.6418088745027456,0.7086581355156184
17.0,2.252900485,0.6419867583113903,0.7087533864128635
