delay,ion_y,ion_QS,ion_NA
483.29,0.6262253187,0.5379089396260146,0.6075596744078875
443.26,0.6262249295,0.5379089396260146,0.6075596744078875
403.23,0.6262251878,0.5379089396260146,0.6075596712864705
363.21,0.6262268579,0.5379089396260146,0.6075605586905708
323.18,0.6262236852,0.5379089396260146,0.6075589578293352
283.15,0.626226429,0.5379089396260146,0.6075598935741067
243.13,0.6262229434,0.5379089396260146,0.6075660477860358
203.1,0.6262249928,0.5379089396260146,0.6075527174748795
163.07,0.6262198407,0.5379088400679553,0.6075599424722873
123.05,0.6262154573,0.5379078574325684,0.6075622784147121
83.02,0.6255425697,0.5373804735832437,0.6069977438243299
81.02,0.6255823367,0.537578170350608,0.6072094170994664
79.02,0.6256941241,0.5378538850806904,0.6074990151141091
77.02,0.6258800801,0.5381904183889004,0.6078468224302478
75.02,0.6261357772,0.538560664914502,0.6082242832012545
73.02,0.6264491125,0.5389300308039188,0.6085962603016852
71.02,0.6267995926,0.539259939979272,0.608924237620603
69.02,0.6271583942,0.5395120449292938,0.6091704967919349
67.01,0.6274911435,0.5396531191259706,0.6093030833736374
65.01,0.6277542071,0.5396572228684475,0.6092979349223299
63.01,0.6279094779,0.5395139203861958,0.6091462892355588
61.01,0.6279234259,0.5392274350433679,0.6088533029429738
59.01,0.6277756352,0.5388187277272443,0.6084400788429487
57.01,0.6274650149,0.5383245276441648,0.6079429556699829
55.01,0.6270137897,0.537794124688992,0.6074108928456696
53.01,0.6264677497,0.5372840472393314,0.6069005616611485
51.01,0.6258919294,0.536851113859254,0.6064695973536974
49.01,0.6253619636,0.5365446949040293,0.6061686045879402
47.01,0.6249524689,0.5363993003681904,0.6060335820587575
45.01,0.6247245434,0.5364287698435442,0.6060798566263074
43.01,0.6247147036,0.5366232939274937,0.6062989245657888
41.01,0.6249273403,0.5369501436140192,0.6066587442483982
39.01,0.6253322294,0.5373582963569383,0.6071077761843015
37.01,0.6258678906,0.5377862630803489,0.607582207291596
35.01,0.6264506413,0.5381716398035512,0.6080150577017918
33.01,0.6269880795,0.5384605414598909,0.608345916541273
31.01,0.627394629,0.5386152452815518,0.6085294230765812
29.01,0.6276060694,0.5386189324377691,0.6085414385094859
27.01,0.627590023,0.5384770773128152,0.608381918635508
25.01,0.6273502899,0.538215559216854,0.6080743030649309
23.01,0.6269244475,0.5378759098682073,0.6076614264353424
21.0,0.6263727836,0.5375065479206809,0.6071962994739089
19.0,0.6257782429,0.5371621407924365,0.6067429114275802
17.0,0.6252166603,0.5368841642621348,0.6063531427992773
15.0,0.624756386,0.536702174562548,0.606068849298931
13.0,0.6244478811,0.5366289290513648,0.6059151459970822
11.0,0.6243198117,0.5366611561575324,0.6058997399651427
9.0,0.6243789218,0.5367836771344008,0.6060153232195432
7.0,0.6246127461,0.5369753371431967,0.6062439925314276
5.0,0.6249939129,0.5372147230237296,0.6065620002799229
3.0,0.6254848441,0.5374839441497863,0.6069436555950597
1.0,0.6260419897,0.5377696606483162,0.6073633604264818
0.0,0.6263309935,0.5379154596644158,0.607579633420356
-1.0,0.6266191758,0.5380616428407171,0.6077960320417459
-3.0,0.6271700865,0.5383499904317306,0.608216461184955
-5.0,0.6276502439,0.5386224440159686,0.6085985061591233
-7.0,0.6280190346,0.5388629618442873,0.6089152049219693
-9.0,0.6282422939,0.539052131510313,0.6091401240228074
-11.0,0.6282956677,0.5391693596671354,0.6092501260676952
-13.0,0.6281684755,0.5391963612149235,0.609229073545834
-15.0,0.6278672724,0.539121279383177,0.6090719353721541
-17.0,0.6274179729,0.5389426892745486,0.6087878468225991
-19.0,0.6268654394,0.5386726582449761,0.6084020019640561
-21.0,0.6262698879,0.5383379721777348,0.6079547218564294
-23.01,0.6256975173,0.5379769456859649,0.6074958891040061
-25.01,0.62522282,0.5376423182040717,0.6070879286159854
-27.01,0.6249010922,0.5373828581324587,0.6067835094099128
-29.01,0.6247713787,0.5372418994908928,0.6066261530186214
-31.01,0.6248470839,0.537247111540317,0.6066402220861429
-33.01,0.625113451,0.5374044362128283,0.6068260136801422
-35.01,0.6255295392,0.5376959701613555,0.6071587820914173
-37.01,0.6260344092,0.5380823057658064,0.6075921092320635
-39.01,0.6265564183,0.5385087001813849,0.6080649075945812
-41.01,0.6270239766,0.5389136209512347,0.6085107390105621
-43.01,0.6273758942,0.5392379413496375,0.608867623288524
-45.01,0.6275695822,0.539433260510087,0.6090863682707303
-47.01,0.6275858643,0.5394682623932345,0.6091367625262014
-49.01,0.6274298953,0.5393324782578921,0.6090103409910823
-51.01,0.6271284436,0.5390371814098002,0.6087205434163463
-53.01,0.6267243993,0.538613442220456,0.6082999033582233
-55.01,0.6262696937,0.5381076674664319,0.6077953454071885
-57.01,0.6258178913,0.5375752614351653,0.6072619964985632
-59.01,0.625417567,0.5370733220399672,0.6067563132596338
-61.01,0.6251072697,0.5366534259273505,0.6063293161383296
-63.01,0.6249124647,0.5363554988624196,0.6060210260298451
-65.01,0.624844433,0.5362035363245923,0.60585660032287
-67.01,0.6249007943,0.5362036248403138,0.605844376981023
-69.02,0.6250682538,0.5363454151212456,0.6059767297279377
