delay,ion_y,ion_QS,ion_NA,ion_NA_reconstructed
31.26,0.01513899206,0.0089897060859408,0.0147841402720184,0.014604136092686848
28.76,0.01516617633,0.0089764445407612,0.0147853148769776,0.014588785512623548
26.26,0.01512953167,0.0089221657659058,0.0147102934335374,0.014530732553225678
23.76,0.01502557238,0.0088281027707503,0.0145597804536909,0.014431709155015238
21.25,0.01486341196,0.0087029002704482,0.0143483375381497,0.01430111763103803
18.75,0.01466713069,0.0085640533741336,0.0141066914455167,0.014157419929012427
16.25,0.0144685185,0.0084324986877886,0.0138723106559841,0.014022412904611925
13.75,0.01430385861,0.008330972957088,0.0136862167680172,0.01391947313239239
11.25,0.01420631572,0.0082793663936465,0.0135846765444792,0.013868721774139003
8.75,0.01419893396,0.0082907077530237,0.0135919125227731,0.01388294869043405
6.25,0.01428934864,0.0083681792185393,0.0137146355843471,0.013964714510613208
3.75,0.01446754611,0.0085038653134185,0.0139397122554029,0.014105311471599546
1.25,0.01470729493,0.0086796242578582,0.014235685069461,0.014285887054924618
0.0,0.01483875309,0.0087747530570949,0.0143966446285823,0.01438323845019529
-1.25,0.01497097248,0.0088700244681223,0.0145580168271102,0.01448057086423804
-3.75,0.01521669734,0.0090468164389044,0.0148570640592058,0.014661005295207974
-6.25,0.01540618407,0.0091840406438463,0.0150871536751433,0.014801370952500004
-8.75,0.01551167553,0.0092627093692562,0.0152148990347514,0.014882892195039799
-11.25,0.01552063552,0.0092740867830848,0.0152250739308174,0.01489692893242589
-13.75,0.01543743965,0.0092209024106573,0.0151228910460951,0.014846075302937578
-16.25,0.01528190534,0.0091162929481887,0.0149322823523779,0.014743117611146994
-18.75,0.01508504139,0.008980770284084,0.0146906085608986,0.01460815268330995
-21.25,0.01488284664,0.0088379431727992,0.0144409741711787,0.01446453355268118
-23.76,0.01470874167,0.0087095130297113,0.0142230721509677,0.014334047285243456
-26.26,0.01458986125,0.0086134179452787,0.0140692073776967,0.014235155858016935
-28.76,0.01453832837,0.0085582720886869,0.0139941818431754,0.014177262277998759
-31.26,0.01455279809,0.0085449695891995,0.0139977664155505,0.014162087588319161
-33.76,0.01461934117,0.0085672009039359,0.0140657775787874,0.014183897878390028
-36.26,0.01471568838,0.008613739045572,0.014174626832524,0.0142315910545332
-38.76,0.01481685623,0.0086713068122664,0.0142971024978652,0.014291510750157332
-41.26,0.01490069053,0.0087273752480558,0.0144080310318809,0.014350336974210398
-43.76,0.01495206359,0.0087723537894955,0.0144887101266827,0.01439747426638538
-46.26,0.01496498719,0.0088008273700525,0.0145294267263593,0.01442654313862346
-48.76,0.01494251632,0.0088117372527926,0.0145298460611409,0.014435822109351126
-51.26,0.0148948132,0.0088076453718319,0.0144975013643361,0.01442772417581617
-53.76,0.01483603237,0.0087934105454461,0.014444965922137,0.014407572669013047
-56.26,0.01478080169,0.008774688617862,0.0143864892588957,0.014382037442753681
-58.76,0.01474105646,0.0087566283222372,0.0143348860450615,0.014357597447868575
-61.26,0.01472384948,0.0087429978566083,0.0142992863806935,0.014339324942719722
-63.76,0.01473050415,0.0087358075595829,0.0142840542435619,0.014330168563844614
-66.26,0.01475713893,0.008735358861593,0.0142888583189192,0.014330780660069098
-68.77,0.01479642971,0.0087406144830475,0.0143097395775804,0.014339868307782555
-71.27,0.01483906778,0.0087495832065805,0.0143401756149764,0.014354636455174763
-73.77,0.01487687472,0.0087599940257554,0.0143732187282996,0.01437179072175887
-76.27,0.01490380768,0.0087697170543074,0.0144026189497742,0.014388149435295983
-78.77,0.01491695296,0.0087771482268663,0.0144239083668687,0.014401229617164168
-81.27,0.01491656375,0.0087814188132085,0.0144349283733786,0.014409569596605665
-83.77,0.01490541692,0.0087824219933798,0.0144358313766713,0.014412795552989244
-86.27,0.01488775349,0.0087806777085666,0.0144286256859448,0.014411470391320291
-88.77,0.01486811493,0.0087770927007289,0.0144164167218758,0.014406797840331387
-91.27,0.01485035533,0.0087726905852923,0.0144025524278886,0.014400268421777995
-93.77,0.01483701727,0.0087683809071441,0.0143898836644286,0.014393328094587043
-96.27,0.01482913515,0.0087648111857069,0.0143802948032133,0.014387129548775635
-98.77,0.0148264119,0.0087623139662195,0.0143745628287471,0.014382397111175949
-101.27,0.01482763527,0.0087609341106912,0.0143725014065706,0.014379406441442755
-103.77,0.01483117752,0.0087605068461096,0.0143732775181248,0.014378056095631031
-141.58,0.01484459509,0.0087637699079521,0.0143837705317001,0.01438298520648551
-179.38,0.01484576933,0.0087637683609034,0.014383834265686,0.014383038620188526
-217.18,0.01484086576,0.0087637683609052,0.0143795241878496,0.014383039335160497
-254.99,0.01483963434,0.0087637683609052,0.0143873191550297,0.01438303933153362
-292.79,0.01484220562,0.0087637683609052,0.0143770018232811,0.014383039331497094
-330.59,0.01484520588,0.0087637683609052,0.0143874924332769,0.014383039331511749
-368.39,0.01484287873,0.0087637683609052,0.0143776663334567,0.014383039331531622
-406.2,0.01483988713,0.0087637683609052,0.0143869502298092,0.014383039331531733
-444.0,0.01484219138,0.0087637683609052,0.0143808943039485,0.014383039331531733
-481.8,0.01484483685,0.0087637683609052,0.0143850310907722,0.014383039331531733
