,t(fs),t(au),Field(t),Apot(t)
385,-4.6863599267129885,-193.7405552,0.0002015127603,-0.009963045102
386,-4.678739829102054,-193.4255299,0.0001871375139,-0.01002427813
387,-4.671119731491119,-193.1105046,0.0001721603573,-0.010080888
388,-4.663499633880185,-192.7954793,0.0001565734498,-0.01013268384
389,-4.655879536269249,-192.480454,0.0001403691604,-0.01017947236
390,-4.6482594386583145,-192.1654287,0.0001235400779,-0.0102210579
391,-4.640639341047379,-191.8504034,0.000106079022,-0.01025724249
392,-4.633019243436444,-191.5353781,8.797905387e-05,-0.01028782596
393,-4.62539914582551,-191.2203528,6.923348735e-05,-0.01031260595
394,-4.617779048214574,-190.9053275,4.983589963e-05,-0.01033137809
395,-4.61015895060364,-190.5903022,2.978014233e-05,-0.01034393598
396,-4.602538852992704,-190.2752769,9.06035251e-06,-0.01035007135
397,-4.594918755381769,-189.9602516,-1.23290362e-05,-0.01034957414
398,-4.587298657770834,-189.6452263,-3.43932825e-05,-0.01034223257
399,-4.579678560159899,-189.330201,-5.713732633e-05,-0.01032783325
400,-4.572058464967849,-189.0151758,-8.056577763e-05,-0.01030616129
401,-4.564438367356914,-188.7001505,-0.0001046829052,-0.01027700042
402,-4.556818269745979,-188.3851252,-0.0001294926256,-0.01024013304
403,-4.549198172135044,-188.0700999,-0.0001549984919,-0.01019534041
404,-4.541578074524109,-187.7550746,-0.0001812036825,-0.01014240271
405,-4.5339579769131735,-187.4400493,-0.0002081109902,-0.01008109919
406,-4.526337879302239,-187.125024,-0.0002357228107,-0.01001120828
407,-4.518717781691303,-186.8099987,-0.0002640411322,-0.009932507708
408,-4.511097684080369,-186.4949734,-0.0002930675237,-0.009844774655
409,-4.503477586469433,-186.1799481,-0.0003228031245,-0.009747785869
410,-4.495857488858499,-185.8649228,-0.0003532486331,-0.009641317809
411,-4.488237391247564,-185.5498975,-0.0003844042967,-0.009525146786
412,-4.480617293636629,-185.2348722,-0.0004162699001,-0.009399049105
413,-4.472997196025694,-184.9198469,-0.0004488447554,-0.009262801213
414,-4.465377100833643,-184.6048217,-0.0004821276911,-0.009116179848
415,-4.457757003222708,-184.2897964,-0.0005161170424,-0.008958962197
416,-4.450136905611774,-183.9747711,-0.00055081064,-0.00879092605
417,-4.442516808000838,-183.6597458,-0.000586205801,-0.008611849959
418,-4.4348967103899035,-183.3447205,-0.0006222993179,-0.008421513406
419,-4.427276612778968,-183.0296952,-0.0006590874496,-0.008219696967
420,-4.419656515168033,-182.7146699,-0.0006965659111,-0.00800618248
421,-4.412036417557098,-182.3996446,-0.0007347298646,-0.007780753222
422,-4.404416319946164,-182.0846193,-0.0007735739096,-0.007543194081
423,-4.396796222335229,-181.769594,-0.0008130920742,-0.007293291737
424,-4.389176124724294,-181.4545687,-0.0008532778062,-0.007030834841
425,-4.3815560271133585,-181.1395434,-0.000894123964,-0.006755614203
426,-4.373935929502424,-180.8245181,-0.0009356228087,-0.006467422974
427,-4.366315831891488,-180.5094928,-0.0009777659956,-0.006166056841
428,-4.358695736699437,-180.1944676,-0.001020544566,-0.005851314213
429,-4.351075639088503,-179.8794423,-0.00106394894,-0.005522996422
430,-4.343455541477567,-179.564417,-0.001107968908,-0.005180907915
431,-4.335835443866633,-179.2493917,-0.001152593626,-0.004824856456
432,-4.328215346255697,-178.9343664,-0.001197811605,-0.004454653326
433,-4.320595248644763,-178.6193411,-0.001243610708,-0.004070113527
434,-4.312975151033828,-178.3043158,-0.001289978142,-0.003671055989
435,-4.305355053422893,-177.9892905,-0.001336900451,-0.003257303775
436,-4.297734955811958,-177.6742652,-0.001384363512,-0.002828684291
437,-4.290114858201023,-177.3592399,-0.001432352531,-0.0023850295
438,-4.2824947605900885,-177.0442146,-0.001480852034,-0.001926176132
439,-4.274874662979153,-176.7291893,-0.001529845866,-0.001451965898
440,-4.267254565368218,-176.414164,-0.001579317187,-0.0009622457052
441,-4.259634467757283,-176.0991387,-0.001629248463,-0.0004568678772
442,-4.252014372565232,-175.7841135,-0.001679621471,6.430963167e-05
443,-4.244394274954297,-175.4690882,-0.001730417287,0.0006014230156
444,-4.236774177343363,-175.1540629,-0.001781616292,0.001154602398
445,-4.229154079732428,-174.8390376,-0.00183319816,0.00172397161
446,-4.221533982121493,-174.5240123,-0.001885141868,0.002309647972
447,-4.213913884510558,-174.208987,-0.001937425683,0.002911742065
448,-4.206293786899622,-173.8939617,-0.00199002717,0.003530357519
449,-4.198673689288688,-173.5789364,-0.002042923187,0.004165590781
450,-4.191053591677752,-173.2639111,-0.002096089884,0.004817530896
451,-4.183433494066818,-172.9488858,-0.002149502708,0.005486259288
452,-4.175813396455882,-172.6338605,-0.002203136401,0.006171849532
453,-4.1681932988449475,-172.3188352,-0.002256965001,0.006874367137
454,-4.160573201234012,-172.0038099,-0.002310961845,0.007593869323
455,-4.152953103623077,-171.6887846,-0.002365099572,0.008330404798
456,-4.145333008431027,-171.3737594,-0.002419350124,0.009084013543
457,-4.137712910820092,-171.0587341,-0.002473684751,0.009854726592
458,-4.130092813209157,-170.7437088,-0.002528074016,0.01064256581
459,-4.122472715598222,-170.4286835,-0.002582487796,0.01144754368
460,-4.114852617987287,-170.1136582,-0.00263689529,0.0122696631
461,-4.1072325203763524,-169.7986329,-0.002691265024,0.01310891714
462,-4.099612422765417,-169.4836076,-0.002745564857,0.01396528887
463,-4.091992325154482,-169.1685823,-0.002799761985,0.01483875111
464,-4.084372227543547,-168.853557,-0.002853822955,0.01572926625
465,-4.076752129932612,-168.5385317,-0.002907713664,0.01663678605
466,-4.069132032321677,-168.2235064,-0.002961399375,0.01756125142
467,-4.061511934710742,-167.9084811,-0.003014844722,0.01850259223
468,-4.0538918370998065,-167.5934558,-0.003068013718,0.01946072709
469,-4.046271739488873,-167.2784305,-0.003120869771,0.02043556321
470,-4.038651644296822,-166.9634053,-0.003173375688,0.02142699615
471,-4.031031546685886,-166.64838,-0.003225493689,0.02243490969
472,-4.023411449074952,-166.3333547,-0.003277185421,0.02345917558
473,-4.015791351464016,-166.0183294,-0.003328411967,0.02449965344
474,-4.008171253853082,-165.7033041,-0.00337913386,0.0255561905
475,-4.000551156242146,-165.3882788,-0.003429311097,0.02662862151
476,-3.9929310586312114,-165.0732535,-0.003478903153,0.02771676852
477,-3.9853109610202764,-164.7582282,-0.003527868996,0.02882044073
478,-3.9776908634093413,-164.4432029,-0.003576167101,0.02993943433
479,-3.9700707657984062,-164.1281776,-0.003623755468,0.03107353238
480,-3.962450668187472,-163.8131523,-0.003670591637,0.0322225046
481,-3.954830570576537,-163.498127,-0.003716632704,0.0333861073
482,-3.947210472965602,-163.1831017,-0.003761835342,0.03456408317
483,-3.939590375354667,-162.8680764,-0.003806155817,0.03575616122
484,-3.931970280162616,-162.5530512,-0.003849550007,0.03696205661
485,-3.924350182551681,-162.2380259,-0.00389197342,0.03818147052
486,-3.916730084940746,-161.9230006,-0.003933381219,0.0394140901
487,-3.9091099873298107,-161.6079753,-0.003973728235,0.04065958827
488,-3.9014898897188757,-161.29295,-0.004012968995,0.04191762373
489,-3.8938697921079406,-160.9779247,-0.00405105774,0.04318784077
490,-3.886249694497006,-160.6628994,-0.004087948447,0.04446986923
491,-3.8786295968860713,-160.3478741,-0.004123594856,0.04576332442
492,-3.8710094992751363,-160.0328488,-0.004157950486,0.04706780704
493,-3.863389401664201,-159.7178235,-0.004190968666,0.04838290312
494,-3.855769304053266,-159.4027982,-0.004222602554,0.04970818395
495,-3.8481492064423315,-159.0877729,-0.004252805168,0.05104320604
496,-3.8405291088313964,-158.7727476,-0.004281529403,0.05238751109
497,-3.8329090112204613,-158.4577223,-0.004308728066,0.05374062595
498,-3.8252889136095263,-158.142697,-0.004334353894,0.05510206257
499,-3.8176688184174754,-157.8276718,-0.004358359588,0.05647131803
500,-3.8100487208065403,-157.5126465,-0.004380697835,0.05784787449
501,-3.8024286231956053,-157.1976212,-0.004401321341,0.05923119921
502,-3.794808525584671,-156.8825959,-0.004420182854,0.06062074455
503,-3.787188427973736,-156.5675706,-0.004437235196,0.06201594802
504,-3.779568330362801,-156.2525453,-0.004452431292,0.06341623227
505,-3.771948232751866,-155.93752,-0.004465724197,0.06482100512
506,-3.764328135140931,-155.6224947,-0.004477067131,0.06622965965
507,-3.7567080375299957,-155.3074694,-0.004486413505,0.06764157423
508,-3.7490879399190606,-154.9924441,-0.004493716952,0.06905611258
509,-3.7414678423081256,-154.6774188,-0.004498931361,0.07047262386
510,-3.7338477446971905,-154.3623935,-0.004502010908,0.07189044274
511,-3.7262276470862554,-154.0473682,-0.004502910083,0.07330888951
512,-3.718607549475321,-153.7323429,-0.004501583731,0.07472727018
513,-3.7109874542832704,-153.4173177,-0.004497987075,0.07614487658
514,-3.7033673566723353,-153.1022924,-0.004492075755,0.07756098651
515,-3.6957472590614002,-152.7872671,-0.004483805861,0.07897486386
516,-3.688127161450465,-152.4722418,-0.004473133961,0.08038575878
517,-3.68050706383953,-152.1572165,-0.004460017143,0.0817929078
518,-3.6728869662285955,-151.8421912,-0.004444413039,0.08319553401
519,-3.6652668686176604,-151.5271659,-0.004426279868,0.08459284726
520,-3.6576467710067253,-151.2121406,-0.004405576463,0.08598404433
521,-3.6500266733957902,-150.8971153,-0.004382262311,0.08736830914
522,-3.642406575784855,-150.58209,-0.004356297584,0.08874481294
523,-3.63478647817392,-150.2670647,-0.004327643176,0.09011271454
524,-3.627166380562985,-149.9520394,-0.004296260733,0.09147116058
525,-3.61954628295205,-149.6370141,-0.004262112695,0.09281928572
526,-3.6119261853411158,-149.3219888,-0.004225162326,0.09415621291
527,-3.604306090149065,-149.0069636,-0.00418537375,0.09548105368
528,-3.59668599253813,-148.6919383,-0.004142711984,0.09679290838
529,-3.5890658949271947,-148.376913,-0.00409714298,0.09809086651
530,-3.5814457973162597,-148.0618877,-0.00404863365,0.09937400696
531,-3.5738256997053246,-147.7468624,-0.003997151909,0.1006413984
532,-3.5662056020943895,-147.4318371,-0.003942666706,0.1018920995
533,-3.5585855044834545,-147.1168118,-0.00388514806,0.1031251593
534,-3.5509654068725194,-146.8017865,-0.003824567093,0.1043396177
535,-3.5433453092615848,-146.4867612,-0.003760896068,0.1055345056
536,-3.5357252116506497,-146.1717359,-0.003694108421,0.1067088452
537,-3.528105114039715,-145.8567106,-0.003624178793,0.1078616508
538,-3.52048501642878,-145.5416853,-0.00355108307,0.1089919287
539,-3.512864918817845,-145.22666,-0.003474798411,0.1100986779
540,-3.5052448212069103,-144.9116347,-0.003395303285,0.1111808903
541,-3.4976247260148594,-144.5966095,-0.003312577503,0.1122375515
542,-3.4900046284039243,-144.2815842,-0.003226602251,0.1132676405
543,-3.4823845307929893,-143.9665589,-0.003137360122,0.114270131
544,-3.474764433182054,-143.6515336,-0.003044835152,0.1152439914
545,-3.467144335571119,-143.3365083,-0.002949012847,0.116188185
546,-3.459524237960184,-143.021483,-0.002849880216,0.117101671
547,-3.451904140349249,-142.7064577,-0.002747425804,0.1179834048
548,-3.444284042738315,-142.3914324,-0.002641639722,0.1188323384
549,-3.4366639451273797,-142.0764071,-0.002532513675,0.1196474208
550,-3.4290438475164446,-141.7613818,-0.002420040996,0.1204275987
551,-3.4214237499055096,-141.4463565,-0.002304216671,0.1211718171
552,-3.4138036522945745,-141.1313312,-0.002185037368,0.1218790194
553,-3.4061835546836394,-140.8163059,-0.00206250147,0.1225481487
554,-3.3985634570727044,-140.5012806,-0.001936609095,0.1231781472
555,-3.3909433618806535,-140.1862554,-0.001807362131,0.1237679581
556,-3.3833232642697184,-139.8712301,-0.001674764253,0.1243165249
557,-3.3757031666587833,-139.5562048,-0.001538820959,0.124822793
558,-3.3680830690478487,-139.2411795,-0.001399539585,0.1252857094
559,-3.360462971436914,-138.9261542,-0.001256929336,0.1257042241
560,-3.352842873825979,-138.6111289,-0.001111001307,0.1260772901
561,-3.345222776215044,-138.2961036,-0.0009617685044,0.1264038641
562,-3.337602678604109,-137.9810783,-0.0008092458706,0.1266829075
563,-3.3299825809931742,-137.666053,-0.0006534503028,0.1269133863
564,-3.322362483382239,-137.3510277,-0.0004944006742,0.1270942725
565,-3.314742385771304,-137.0360024,-0.0003321178532,0.1272245442
566,-3.307122288160369,-136.7209771,-0.0001666247217,0.1273031864
567,-3.299502190549434,-136.4059518,2.05380707e-06,0.1273291917
568,-3.291882092938499,-136.0909265,0.000173890772,0.1273015607
569,-3.284261997746448,-135.7759013,0.0003488571485,0.1272193031
570,-3.276641900135514,-135.460876,0.0005269218339,0.1270814377
571,-3.2690218025245787,-135.1458507,0.0007080516332,0.1268869938
572,-3.2614017049136437,-134.8308254,0.0008922112472,0.1266350112
573,-3.2537816073027086,-134.5158001,0.00107936326,0.1263245414
574,-3.2461615096917735,-134.2007748,0.001269468129,0.1259546477
575,-3.2385414120808385,-133.8857495,0.001462484174,0.1255244065
576,-3.2309213144699034,-133.5707242,0.001658367572,0.1250329076
577,-3.2233012168589683,-133.2556989,0.001857072345,0.1244792548
578,-3.2156811192480332,-132.9406736,0.002058550359,0.1238625668
579,-3.208061021637098,-132.6256483,0.002262751315,0.123181978
580,-3.2004409240261635,-132.310623,0.002469622747,0.1224366386
581,-3.1928208264152285,-131.9955977,0.002679110018,0.121625716
582,-3.1852007288042934,-131.6805724,0.002891156319,0.1207483951
583,-3.177580633612243,-131.3655472,0.003105702672,0.1198038788
584,-3.169960536001308,-131.0505219,0.003322687923,0.1187913892
585,-3.162340438390373,-130.7354966,0.003542048754,0.1177101678
586,-3.154720340779438,-130.4204713,0.003763719677,0.1165594767
587,-3.147100243168503,-130.105446,0.003987633047,0.1153385986
588,-3.139480145557568,-129.7904207,0.004213719062,0.114046838
589,-3.131860047946633,-129.4753954,0.004441905772,0.1126835218
590,-3.124239950335698,-129.1603701,0.00467211909,0.1112479998
591,-3.116619852724763,-128.8453448,0.004904282798,0.1097396456
592,-3.1089997551138278,-128.5303195,0.005138318562,0.108157857
593,-3.1013796575028927,-128.2152942,0.005374145942,0.1065020568
594,-3.093759559891958,-127.9002689,0.005611682405,0.1047716937
595,-3.086139462281023,-127.5852436,0.005850843344,0.1029662425
596,-3.078519364670088,-127.2702183,0.006091542092,0.1010852049
597,-3.070899267059153,-126.955193,0.00633368994,0.09912811063
598,-3.0632791718671024,-126.6401678,0.006577196158,0.09709451725
599,-3.0556590742561673,-126.3251425,0.006821968014,0.09498401143
600,-3.0480389766452323,-126.0101172,0.007067910797,0.09279620934
601,-3.040418879034297,-125.6950919,0.00731492784,0.09053075728
602,-3.0327987814233626,-125.3800666,0.007562920546,0.08818733231
603,-3.0251786838124275,-125.0650413,0.007811788413,0.08576564285
604,-3.0175585862014924,-124.750016,0.008061429062,0.08326542929
605,-3.0099384885905573,-124.4349907,0.008311738268,0.08068646454
606,-3.0023183909796227,-124.1199654,0.008562609986,0.07802855465
607,-2.9946982933686876,-123.8049401,0.008813936389,0.07529153935
608,-2.9870781957577526,-123.4899148,0.009065607894,0.07247529262
609,-2.979458098146818,-123.1748895,0.009317513205,0.06957972322
610,-2.971838000535883,-122.8598642,0.009569539341,0.06660477527
611,-2.964217902924948,-122.5448389,0.009821571679,0.0635504287
612,-2.956597807732897,-122.2298137,0.01007349399,0.06041669983
613,-2.9489777101219623,-121.9147884,0.01032518848,0.05720364183
614,-2.9413576125110272,-121.5997631,0.01057653583,0.05391134522
615,-2.933737514900092,-121.2847378,0.01082741524,0.05053993836
616,-2.926117417289157,-120.9697125,0.01107770448,0.04708958788
617,-2.918497319678222,-120.6546872,0.01132727991,0.04356049912
618,-2.910877222067287,-120.3396619,0.01157601657,0.03995291661
619,-2.903257124456352,-120.0246366,0.01182378819,0.03626712443
620,-2.8956370268454172,-119.7096113,0.01207046725,0.03250344666
621,-2.888016929234482,-119.394586,0.01231592504,0.02866224771
622,-2.880396831623547,-119.0795607,0.0125600317,0.02474393275
623,-2.872776734012612,-118.7645354,0.01280265629,0.020748948
624,-2.865156636401677,-118.4495101,0.01304366681,0.01667778114
625,-2.857536538790742,-118.1344848,0.01328293031,0.01253096154
626,-2.8499164435986915,-117.8194596,0.01352031288,0.008309060627
627,-2.8422963459877564,-117.5044343,0.01375567976,0.00401269215
628,-2.8346762483768213,-117.189409,0.01398889539,-0.0003574875685
629,-2.8270561507658867,-116.8743837,0.01421982346,-0.004800779377
630,-2.8194360531549516,-116.5593584,0.01444832695,-0.009316441071
631,-2.811815955544017,-116.2443331,0.01467426824,-0.01390368719
632,-2.804195857933082,-115.9293078,0.01489750915,-0.01856168881
633,-2.796575760322147,-115.6142825,0.01511791097,-0.02328957343
634,-2.7889556627112118,-115.2992572,0.01533533461,-0.02808642474
635,-2.7813355651002767,-114.9842319,0.01554964057,-0.0329512826
636,-2.7737154674893416,-114.6692066,0.01576068907,-0.03788314283
637,-2.7660953698784065,-114.3541813,0.01596834011,-0.04288095722
638,-2.758475272267472,-114.039156,0.01617245352,-0.0479436334
639,-2.750855174656537,-113.7241307,0.01637288904,-0.05307003483
640,-2.743235079464486,-113.4091055,0.01656950638,-0.05825898079
641,-2.735614981853551,-113.0940802,0.01676216533,-0.06350924637
642,-2.7279948842426163,-112.7790549,0.01695072578,-0.0688195625
643,-2.720374786631681,-112.4640296,0.01713504782,-0.074188616
644,-2.712754689020746,-112.1490043,0.01731499182,-0.07961504968
645,-2.705134591409811,-111.833979,0.01749041849,-0.08509746238
646,-2.697514493798876,-111.5189537,0.01766118897,-0.09063440916
647,-2.689894396187941,-111.2039284,0.01782716489,-0.09622440137
648,-2.682274298577006,-110.8889031,0.01798820845,-0.1018659069
649,-2.674654200966071,-110.5738778,0.0181441825,-0.1075573503
650,-2.667034103355136,-110.2588525,0.01829495063,-0.113297113
651,-2.6594140057442015,-109.9438272,0.01844037721,-0.1190835338
652,-2.6517939081332664,-109.6288019,0.01858032752,-0.1249149085
653,-2.6441738105223314,-109.3137766,0.01871466778,-0.1307894909
654,-2.636553715330281,-108.9987514,0.01884326526,-0.1367054928
655,-2.628933617719346,-108.6837261,0.01896598835,-0.1426610843
656,-2.621313520108411,-108.3687008,0.01908270663,-0.1486543943
657,-2.6136934224974757,-108.0536755,0.01919329096,-0.1546835107
658,-2.6060733248865406,-107.7386502,0.01929761357,-0.160746481
659,-2.5984532272756056,-107.4236249,0.01939554811,-0.1668413126
660,-2.590833129664671,-107.1085996,0.01948696975,-0.1729659735
661,-2.583213032053736,-106.7935743,0.01957175527,-0.1791183925
662,-2.575592934442801,-106.478549,0.0196497831,-0.1852964598
663,-2.5679728368318657,-106.1635237,0.01972093345,-0.1914980276
664,-2.5603527392209307,-105.8484984,0.01978508835,-0.1977209109
665,-2.5527326416099956,-105.5334731,0.01984213176,-0.2039628874
666,-2.545112543999061,-105.2184478,0.01989194963,-0.2102216989
667,-2.537492446388126,-104.9034225,0.01993442996,-0.2164950514
668,-2.529872351196075,-104.5883973,0.01996946294,-0.2227806161
669,-2.52225225358514,-104.273372,0.01999694096,-0.2290760299
670,-2.5146321559742053,-103.9583467,0.02001675872,-0.2353788961
671,-2.5070120583632702,-103.6433214,0.02002881333,-0.2416867852
672,-2.499391960752335,-103.3282961,0.02003300433,-0.2479972359
673,-2.4917718631414,-103.0132708,0.02002923383,-0.2543077553
674,-2.4841517655304655,-102.6982455,0.02001740652,-0.2606158203
675,-2.4765316679195304,-102.3832202,0.01999742981,-0.2669188782
676,-2.4689115703085953,-102.0681949,0.01996921386,-0.2732143475
677,-2.4612914726976607,-101.7531696,0.01993267167,-0.2794996188
678,-2.4536713750867256,-101.4381443,0.01988771916,-0.2857720558
679,-2.4460512774757905,-101.123119,0.01983427521,-0.2920289962
680,-2.4384311798648555,-100.8080937,0.01977226178,-0.2982677526
681,-2.4308110822539204,-100.4930684,0.01970160394,-0.3044856136
682,-2.42319098706187,-100.1780432,0.01962222996,-0.3106798445
683,-2.415570888483381,-99.86301786,0.01953407138,-0.3168476886
684,-2.407950790872446,-99.54799256,0.01943706305,-0.3229863683
685,-2.4003306935033994,-99.23296727,0.01933114324,-0.3290930858
686,-2.3927105961343527,-98.91794198,0.01921625367,-0.3351650245
687,-2.3850904987653063,-98.60291669,0.01909233959,-0.34119935
688,-2.3774704011543712,-98.28789139,0.01895934982,-0.3471932112
689,-2.369850303785325,-97.9728661,0.01881723687,-0.3531437414
690,-2.362230206416278,-97.65784081,0.01866595692,-0.3590480597
691,-2.354610108805343,-97.34281551,0.01850546993,-0.3649032717
692,-2.3469900114362967,-97.02779022,0.01833573971,-0.3707064712
693,-2.3393699140672504,-96.71276493,0.01815673391,-0.3764547412
694,-2.3317498166982036,-96.39773964,0.01796842414,-0.382145155
695,-2.3241297190872685,-96.08271434,0.01777078601,-0.3877747778
696,-2.316509621718222,-95.76768905,0.01756379915,-0.3933406675
697,-2.3088895243491754,-95.45266376,0.01734744728,-0.3988398763
698,-2.3012694267382408,-95.13763846,0.01712171826,-0.4042694521
699,-2.293649329369194,-94.82261317,0.01688660415,-0.4096264394
700,-2.2860292320001476,-94.50758788,0.01664210121,-0.414907881
701,-2.278409134631101,-94.19256259,0.01638820998,-0.4201108192
702,-2.270789037020166,-93.87753729,0.01612493533,-0.425232297
703,-2.2631689396511194,-93.562512,0.01585228644,-0.4302693597
704,-2.255548842282073,-93.24748671,0.01557027692,-0.4352190564
705,-2.247928744671138,-92.93246141,0.01527892477,-0.4400784408
706,-2.2403086473020912,-92.61743612,0.01497825245,-0.4448445732
707,-2.232688549933045,-92.30241083,0.01466828692,-0.4495145216
708,-2.22506845232211,-91.98738553,0.01434905963,-0.4540853633
709,-2.2174483549530635,-91.67236024,0.0140206066,-0.4585541862
710,-2.2098282575840167,-91.35733495,0.01368296839,-0.4629180902
711,-2.2022081602149703,-91.04230966,0.01333619016,-0.4671741887
712,-2.1945880626040353,-90.72728436,0.01298032168,-0.4713196101
713,-2.1869679652349885,-90.41225907,0.01261541734,-0.4753514991
714,-2.179347867865942,-90.09723378,0.01224153618,-0.4792670185
715,-2.171727770255007,-89.78220848,0.01185874188,-0.4830633502
716,-2.1641076728859603,-89.46718319,0.01146710281,-0.486737697
717,-2.156487575516914,-89.1521579,0.011066692,-0.4902872839
718,-2.148867478147867,-88.83713261,0.01065758717,-0.4937093598
719,-2.141247380536932,-88.52210731,0.01023987073,-0.4970011986
720,-2.1336272831678857,-88.20708202,0.00981362977,-0.5001601012
721,-2.126007185798839,-87.89205673,0.009378956082,-0.5031833963
722,-2.1183870881879043,-87.57703143,0.008935946134,-0.5060684426
723,-2.1107669908188575,-87.26200614,0.008484701081,-0.5088126296
724,-2.103146893449811,-86.94698085,0.008025326749,-0.5114133798
725,-2.095526795838876,-86.63195555,0.007557933628,-0.5138681494
726,-2.08790669846983,-86.31693026,0.007082636859,-0.5161744303
727,-2.080286601100783,-86.00190497,0.006599556218,-0.5183297515
728,-2.0726665037317367,-85.68687968,0.0061088161,-0.5203316803
729,-2.0650464061208016,-85.37185438,0.005610545497,-0.5221778239
730,-2.057426308751755,-85.05682909,0.005104877975,-0.523865831
731,-2.0498062113827085,-84.7418038,0.004591951654,-0.525393393
732,-2.0421861137717734,-84.4267785,0.004071909172,-0.5267582455
733,-2.034566016402727,-84.11175321,0.003544897662,-0.5279581699
734,-2.0269459190336803,-83.79672792,0.003011068716,-0.5289909945
735,-2.019325821664634,-83.48170263,0.002470578347,-0.529854596
736,-2.011705724053699,-83.16667733,0.001923586959,-0.5305469011
737,-2.0040856266846525,-82.85165204,0.001370259298,-0.5310658877
738,-1.9964655293156057,-82.53662675,0.0008107644153,-0.5314095862
739,-1.9888454317046707,-82.22160145,0.000245275619,-0.5315760809
740,-1.9812253343356243,-81.90657616,-0.0003260295734,-0.5315635115
741,-1.9736052369665777,-81.59155087,-0.000902969485,-0.5313700741
742,-1.9659851395975312,-81.27652558,-0.001485358333,-0.5309940228
743,-1.9583650419865961,-80.96150028,-0.002073006283,-0.5304336709
744,-1.9507449446175495,-80.64647499,-0.00266571951,-0.5296873921
745,-1.943124847248503,-80.3314497,-0.003263300253,-0.5287536216
746,-1.9355047496375681,-80.0164244,-0.003865546885,-0.5276308579
747,-1.9278846522685213,-79.70139911,-0.004472253973,-0.5263176632
748,-1.920264554899475,-79.38637382,-0.005083212348,-0.5248126652
749,-1.91264445728854,-79.07134852,-0.005698209174,-0.5231145581
750,-1.9050243599194936,-78.75632323,-0.006317028021,-0.5212221038
751,-1.8974042625504468,-78.44129794,-0.006939448942,-0.5191341327
752,-1.8897841651814005,-78.12627265,-0.007565248545,-0.5168495451
753,-1.8821640675704654,-77.81124735,-0.008194200078,-0.5143673124
754,-1.8745439702014186,-77.49622206,-0.008826073507,-0.5116864777
755,-1.8669238728323723,-77.18119677,-0.009460635602,-0.5088061573
756,-1.8593037752214372,-76.86617147,-0.01009765002,-0.5057255412
757,-1.8516836778523909,-76.55114618,-0.01073687741,-0.5024438946
758,-1.844063580483344,-76.23612089,-0.01137807546,-0.4989605584
759,-1.8364434831142977,-75.9210956,-0.01202099905,-0.4952749503
760,-1.8288233855033627,-75.6060703,-0.0126654003,-0.4913865657
761,-1.821203288134316,-75.29104501,-0.01331102869,-0.4872949785
762,-1.8135831907652695,-74.97601972,-0.01395763114,-0.482999842
763,-1.8059630931543345,-74.66099442,-0.01460495215,-0.4785008894
764,-1.798342995785288,-74.34596913,-0.01525273384,-0.4737979349
765,-1.7907228984162415,-74.03094384,-0.01590071611,-0.4688908744
766,-1.7831028008053065,-73.71591854,-0.01654863673,-0.4637796859
767,-1.7754827034362597,-73.40089325,-0.01719623144,-0.4584644304
768,-1.7678626060672133,-73.08586796,-0.01784323407,-0.4529452524
769,-1.7602425086981666,-72.77084267,-0.01848937663,-0.4472223806
770,-1.752622411087232,-72.45581737,-0.01913438946,-0.4412961284
771,-1.7450023137181851,-72.14079208,-0.01977800131,-0.4351668944
772,-1.7373822163491388,-71.82576679,-0.0204199395,-0.4288351629
773,-1.7297621187382037,-71.51074149,-0.02105992997,-0.4223015041
774,-1.7221420213691574,-71.1957162,-0.02169769748,-0.4155665751
775,-1.7145219240001106,-70.88069091,-0.02233296566,-0.4086311195
776,-1.7069018266310643,-70.56566562,-0.02296545719,-0.4014959685
777,-1.6992817290201292,-70.25064032,-0.02359489388,-0.3941620406
778,-1.6916616316510824,-69.93561503,-0.02422099681,-0.3866303419
779,-1.684041534282036,-69.62058974,-0.02484348647,-0.3789019668
780,-1.676421436671101,-69.30556444,-0.02546208288,-0.3709780975
781,-1.6688013393020544,-68.99053915,-0.02607650569,-0.3628600048
782,-1.6611812419330079,-68.67551386,-0.02668647436,-0.3545490475
783,-1.6535611445639613,-68.36048857,-0.02729170824,-0.3460466732
784,-1.6459410469530262,-68.04546327,-0.02789192675,-0.3373544174
785,-1.63832094958398,-67.73043798,-0.02848684947,-0.3284739045
786,-1.630700852214933,-67.41541269,-0.02907619628,-0.3194068468
787,-1.623080754603998,-67.10038739,-0.02965968753,-0.3101550449
788,-1.6154606572349517,-66.7853621,-0.03023704413,-0.3007203874
789,-1.6078405598659053,-66.47033681,-0.03080798769,-0.2911048509
790,-1.6002204622549703,-66.15531151,-0.03137224069,-0.2813104993
791,-1.5926003648859235,-65.84028622,-0.03192952657,-0.2713394839
792,-1.5849802675168772,-65.52526093,-0.0324795699,-0.2611940429
793,-1.5773601701478304,-65.21023564,-0.0330220965,-0.2508765012
794,-1.5697400725368957,-64.89521034,-0.03355683357,-0.2403892697
795,-1.562119975167849,-64.58018505,-0.03408350985,-0.229734845
796,-1.5544998777988026,-64.26515976,-0.03460185573,-0.2189158091
797,-1.5468797801878675,-63.95013446,-0.03511160341,-0.2079348284
798,-1.539259682818821,-63.63510917,-0.03561248702,-0.1967946536
799,-1.5316395854497744,-63.32008388,-0.03610424274,-0.1854981186
