1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	41
17	7.079881577e-11	5.283553275e-11	3.88234501e-11	2.805115064e-11	1.990419518e-11	1.384562707e-11	9.423343162e-12	6.259983962e-12	1.671229655e-13	1.671229655e-13	1.671229655e-13	1.671229655e-13	1.671229655e-13	1.671229655e-13	1.671229655e-13	1.671229655e-13	1.671229655e-13	1.671229655e-13	1.671229655e-13																							
18	1.065919862e-10	7.984093697e-11	5.886549897e-11	4.266371472e-11	3.035803782e-11	2.117133857e-11	1.444232842e-11	9.613811249e-12	2.513523338e-13	2.513523338e-13	2.513523338e-13	2.513523338e-13	2.513523338e-13	2.513523338e-13	2.513523338e-13	2.513523338e-13	2.513523338e-13	2.513523338e-13	2.513523338e-13																							
19	1.558996139e-10	1.172604739e-10	8.678346329e-11	6.311615468e-11	4.505313535e-11	3.150944429e-11	2.155006575e-11	1.437835103e-11	3.687361096e-13	3.687361096e-13	3.687361096e-13	3.687361096e-13	3.687361096e-13	3.687361096e-13	3.687361096e-13	3.687361096e-13	3.687361096e-13	3.687361096e-13	3.687361096e-13																							
20	2.220515792e-10	1.678003591e-10	1.247178382e-10	9.105746469e-11	6.522708336e-11	4.576430144e-11	3.138929875e-11	2.099713593e-11	5.290114174e-13	5.290114174e-13	5.290114174e-13	5.290114174e-13	5.290114174e-13	5.290114174e-13	5.290114174e-13	5.290114174e-13	5.290114174e-13	5.290114174e-13	5.290114174e-13																							
21	3.086160959e-10	2.344470659e-10	1.750864254e-10	1.283857841e-10	9.232687032e-11	6.500720476e-11	4.472990843e-11	3.000649139e-11	7.438501437e-13	7.438501437e-13	7.438501437e-13	7.438501437e-13	7.438501437e-13	7.438501437e-13	7.438501437e-13	7.438501437e-13	7.438501437e-13	7.438501437e-13	7.438501437e-13																							
22	4.192162235e-10	3.203622631e-10	2.405299535e-10	1.772250987e-10	1.280032901e-10	9.04798036e-11	6.24759789e-11	4.204321623e-11	1.027044465e-12	1.027044465e-12	1.027044465e-12	1.027044465e-12	1.027044465e-12	1.027044465e-12	1.027044465e-12	1.027044465e-12	1.027044465e-12	1.027044465e-12	1.027044465e-12																							
23	5.572671523e-10	4.287240699e-10	3.238224599e-10	2.398796298e-10	1.740918016e-10	1.235896895e-10	8.566861831e-11	5.785015977e-11	1.394674892e-12	1.394674892e-12	1.394674892e-12	1.394674892e-12	1.394674892e-12	1.394674892e-12	1.394674892e-12	1.394674892e-12	1.394674892e-12	1.394674892e-12	1.394674892e-12																							
24	7.256223426e-10	5.625055552e-10	4.277397907e-10	3.187612244e-10	2.32576652e-10	1.658960752e-10	1.154832318e-10	7.82789177e-11	1.865253125e-12	1.865253125e-12	1.865253125e-12	1.865253125e-12	1.865253125e-12	1.865253125e-12	1.865253125e-12	1.865253125e-12	1.865253125e-12	1.865253125e-12	1.865253125e-12																							
25	9.261174486e-10	7.241817067e-10	5.548795918e-10	4.162849562e-10	3.055349427e-10	2.190833543e-10	1.532198369e-10	1.042887915e-10	2.459831237e-12	2.459831237e-12	2.459831237e-12	2.459831237e-12	2.459831237e-12	2.459831237e-12	2.459831237e-12	2.459831237e-12	2.459831237e-12	2.459831237e-12	2.459831237e-12																							
26	1.159002346e-09	9.153567452e-10	7.074263958e-10	5.347281644e-10	3.950572394e-10	2.849202328e-10	2.002849231e-10	1.369410863e-10	3.202067975e-12	3.202067975e-12	3.202067975e-12	3.202067975e-12	3.202067975e-12	3.202067975e-12	3.202067975e-12	3.202067975e-12	3.202067975e-12	3.202067975e-12	3.202067975e-12																							
27	1.422253549e-09	1.136304676e-09	8.868558691e-10	6.760483137e-10	5.0314134e-10	3.65202073e-10	2.581632912e-10	1.773877638e-10	4.118242177e-12	4.118242177e-12	4.118242177e-12	4.118242177e-12	4.118242177e-12	4.118242177e-12	4.118242177e-12	4.118242177e-12	4.118242177e-12	4.118242177e-12	4.118242177e-12																							
28	1.710761832e-09	1.385417369e-09	1.09357299e-09	8.416553652e-10	6.315559064e-10	4.616740836e-10	3.283782667e-10	2.268534193e-10	5.237202625e-12	5.237202625e-12	5.237202625e-12	5.237202625e-12	5.237202625e-12	5.237202625e-12	5.237202625e-12	5.237202625e-12	5.237202625e-12	5.237202625e-12	5.237202625e-12																							
29	2.015393037e-09	1.658556269e-09	1.3264799e-09	1.032134817e-09	7.816708558e-10	5.759330409e-10	4.124386695e-10	2.866095196e-10	6.590242885e-12	6.590242885e-12	6.590242885e-12	6.590242885e-12	6.590242885e-12	6.590242885e-12	6.590242885e-12	6.590242885e-12	6.590242885e-12	6.590242885e-12	6.590242885e-12																							
30	2.321923726e-09	1.948306033e-09	1.582470388e-09	1.246918211e-09	9.542517026e-10	7.093053347e-10	5.11770943e-10	3.579398231e-10	8.210889038e-12	8.210889038e-12	8.210889038e-12	8.210889038e-12	8.210889038e-12	8.210889038e-12	8.210889038e-12	8.210889038e-12	8.210889038e-12	8.210889038e-12	8.210889038e-12																							
31	2.609857629e-09	2.243131001e-09	1.855849495e-09	1.483898705e-09	1.149215442e-09	8.626993031e-10	6.276348996e-10	4.420959063e-10	1.013458751e-11	1.013458751e-11	1.013458751e-11	1.013458751e-11	1.013458751e-11	1.013458751e-11	1.013458751e-11	1.013458751e-11	1.013458751e-11	1.013458751e-11	1.013458751e-11																							
32	2.851133606e-09	2.526438377e-09	2.137678469e-09	1.738990321e-09	1.365346078e-09	1.036430062e-09	7.610216337e-10	5.402417419e-10	1.239827957e-11	1.239827957e-11	1.239827957e-11	1.239827957e-11	1.239827957e-11	1.239827957e-11	1.239827957e-11	1.239827957e-11	1.239827957e-11	1.239827957e-11	1.239827957e-11																							
33	3.008741029e-09	2.775555317e-09	2.415047322e-09	2.005630607e-09	1.59996852e-09	1.23001534e-09	9.125322863e-10	6.533863179e-10	1.503984853e-11	1.503984853e-11	1.503984853e-11	1.503984853e-11	1.503984853e-11	1.503984853e-11	1.503984853e-11	1.503984853e-11	1.503984853e-11	1.503984853e-11	1.503984853e-11																							
34	3.035264117e-09	2.960630773e-09	2.670279531e-09	2.274227813e-09	1.848580322e-09	1.441941204e-09	1.082236518e-09	7.823033564e-10	1.809742491e-11	1.809742491e-11	1.809742491e-11	1.809742491e-11	1.809742491e-11	1.809742491e-11	1.809742491e-11	1.809742491e-11	1.809742491e-11	1.809742491e-11	1.809742491e-11																							
35	2.871382555e-09	3.043476816e-09	2.880075855e-09	2.53155516e-09	2.104441571e-09	1.669397029e-09	1.269509766e-09	9.274372789e-10	2.160853468e-11	2.160853468e-11	2.160853468e-11	2.160853468e-11	2.160853468e-11	2.160853468e-11	2.160853468e-11	2.160853468e-11	2.160853468e-11	2.160853468e-11	2.160853468e-11																							
36	2.44436176e-09	2.976368295e-09	3.014606945e-09	2.760096425e-09	2.358124193e-09	1.907979549e-09	1.472848622e-09	1.088794682e-09	2.560907472e-11	2.560907472e-11	2.560907472e-11	2.560907472e-11	2.560907472e-11	2.560907472e-11	2.560907472e-11	2.560907472e-11	2.560907472e-11	2.560907472e-11	2.560907472e-11																							
37	1.666572226e-09	2.700823896e-09	3.036567211e-09	2.937348835e-09	2.597023009e-09	2.151366459e-09	1.68966397e-09	1.265820727e-09	3.013209965e-11	3.013209965e-11	3.013209965e-11	3.013209965e-11	3.013209965e-11	3.013209965e-11	3.013209965e-11	3.013209965e-11	3.013209965e-11	3.013209965e-11	3.013209965e-11																							
38	4.340832556e-10	2.14639596e-09	2.900205355e-09	3.035091154e-09	2.804832005e-09	2.390960653e-09	1.916051867e-09	1.457260025e-09	3.520640354e-11	3.520640354e-11	3.520640354e-11	3.520640354e-11	3.520640354e-11	3.520640354e-11	3.520640354e-11	3.520640354e-11	3.520640354e-11	3.520640354e-11	3.520640354e-11																							
39	-1.374617841e-09	1.229500719e-09	2.550349955e-09	3.018626814e-09	2.960990503e-09	2.61550692e-09	2.146542548e-09	1.661001768e-09	4.085487972e-11	4.085487972e-11	4.085487972e-11	4.085487972e-11	4.085487972e-11	4.085487972e-11	4.085487972e-11	4.085487972e-11	4.085487972e-11	4.085487972e-11	4.085487972e-11																							
40	-3.899724788e-09	-1.476753174e-10	1.921451484e-09	2.846013971e-09	3.040105237e-09	2.810683686e-09	2.373828353e-09	1.873909103e-09	4.709264176e-11	4.709264176e-11	4.709264176e-11	4.709264176e-11	4.709264176e-11	4.709264176e-11	4.709264176e-11	4.709264176e-11	4.709264176e-11	4.709264176e-11	4.709264176e-11																							
41	-7.300968576e-09	-2.098153121e-09	9.366651142e-10	2.46729644e-09	3.011355646e-09	2.958673203e-09	2.588471849e-09	2.091632973e-09	5.392488824e-11	5.392488824e-11	5.392488824e-11	5.392488824e-11	5.392488824e-11	5.392488824e-11	5.392488824e-11	5.392488824e-11	5.392488824e-11	5.392488824e-11	5.392488824e-11																							
42	-1.175816587e-08	-4.75097979e-09	-4.92998529e-10	1.823751496e-09	2.837891111e-09	3.03771445e-09	2.778595908e-09	2.308410923e-09	6.134449417e-11	6.134449417e-11	6.134449417e-11	6.134449417e-11	6.134449417e-11	6.134449417e-11	6.134449417e-11	6.134449417e-11	6.134449417e-11	6.134449417e-11	6.134449417e-11																							
43	-1.747139147e-08	-8.251841656e-09	-2.469424795e-09	8.471725657e-10	2.476230213e-09	3.021643907e-09	2.92955804e-09	2.516851642e-09	6.932931135e-11	6.932931135e-11	6.932931135e-11	6.932931135e-11	6.932931135e-11	6.932931135e-11	6.932931135e-11	6.932931135e-11	6.932931135e-11	6.932931135e-11	6.932931135e-11																							
44	-2.466070483e-08	-1.276342284e-08	-5.108016355e-09	-5.407932465e-10	1.875673516e-09	2.87943025e-09	3.023611835e-09	2.707706353e-09	7.783916044e-11	7.783916044e-11	7.783916044e-11	7.783916044e-11	7.783916044e-11	7.783916044e-11	7.783916044e-11	7.783916044e-11	7.783916044e-11	7.783916044e-11	7.783916044e-11																							
45	-3.356535954e-08	-1.846545825e-08	-8.538150075e-09	-2.429231047e-09	9.777426997e-10	2.574709982e-09	3.039558924e-09	2.86962846e-09	8.681249719e-11	8.681249719e-11	8.681249719e-11	8.681249719e-11	8.681249719e-11	8.681249719e-11	8.681249719e-11	8.681249719e-11	8.681249719e-11	8.681249719e-11	8.681249719e-11																							
46	-4.444242563e-08	-2.555442885e-08	-1.290343327e-08	-4.918444048e-09	-2.843398027e-10	2.065331866e-09	2.952395484e-09	2.988923222e-09	9.616273574e-11	9.616273574e-11	9.616273574e-11	9.616273574e-11	9.616273574e-11	9.616273574e-11	9.616273574e-11	9.616273574e-11	9.616273574e-11	9.616273574e-11	9.616273574e-11																							
47	-5.75647563e-08	-3.424284672e-08	-1.836172191e-08	-8.12031463e-09	-1.986115314e-09	1.302918997e-09	2.73295788e-09	3.049289568e-09	1.057742119e-10	1.057742119e-10	1.057742119e-10	1.057742119e-10	1.057742119e-10	1.057742119e-10	1.057742119e-10	1.057742119e-10	1.057742119e-10	1.057742119e-10	1.057742119e-10																							
48	-7.321823461e-08	-4.475807778e-08	-2.508486264e-08	-1.215851455e-08	-4.212281069e-09	2.32458153e-10	2.34757264e-09	3.031556559e-09	1.154977695e-10	1.154977695e-10	1.154977695e-10	1.154977695e-10	1.154977695e-10	1.154977695e-10	1.154977695e-10	1.154977695e-10	1.154977695e-10	1.154977695e-10	1.154977695e-10																							
49	-9.16982408e-08	-5.734065222e-08	-3.325812014e-08	-1.716853736e-08	-7.056992559e-09	-1.208073065e-09	1.757716552e-09	2.913417331e-09	1.251459544e-10	1.251459544e-10	1.251459544e-10	1.251459544e-10	1.251459544e-10	1.251459544e-10	1.251459544e-10	1.251459544e-10	1.251459544e-10	1.251459544e-10	1.251459544e-10																							
50	-1.133052883e-07	-7.224201472e-08	-4.307925186e-08	-2.329752559e-08	-1.062405775e-08	-3.088030062e-09	9.196932405e-10	2.669163772e-09	1.344877984e-10	1.344877984e-10	1.344877984e-10	1.344877984e-10	1.344877984e-10	1.344877984e-10	1.344877984e-10	1.344877984e-10	1.344877984e-10	1.344877984e-10	1.344877984e-10																							
51	-1.383397853e-07	-8.972167105e-08	-5.47571934e-08	-3.070386496e-08	-1.502700422e-08	-5.484364107e-09	-2.15666896e-10	2.269425534e-09	1.432431804e-10	1.432431804e-10	1.432431804e-10	1.432431804e-10	1.432431804e-10	1.432431804e-10	1.432431804e-10	1.432431804e-10	1.432431804e-10	1.432431804e-10	1.432431804e-10																							
52	-1.670958899e-07	-1.100436924e-07	-6.851031949e-08	-3.955651833e-08	-2.038899989e-08	-8.481811699e-09	-1.703275954e-09	1.680917344e-09	1.51076748e-10	1.51076748e-10	1.51076748e-10	1.51076748e-10	1.51076748e-10	1.51076748e-10	1.51076748e-10	1.51076748e-10	1.51076748e-10	1.51076748e-10	1.51076748e-10																							
53	-1.998544385e-07	-1.334725454e-07	-8.456424819e-08	-5.00340724e-08	-2.684260759e-08	-1.217299743e-08	-3.604019135e-09	8.661989529e-10	1.575913864e-10	1.575913864e-10	1.575913864e-10	1.575913864e-10	1.575913864e-10	1.575913864e-10	1.575913864e-10	1.575913864e-10	1.575913864e-10	1.575913864e-10	1.575913864e-10																							
54	-2.368749433e-07	-1.602682227e-07	-1.031491596e-07	-6.232347184e-08	-3.452935415e-08	-1.665843697e-08	-5.984938379e-09	-2.165476285e-10	1.623212222e-10	1.623212222e-10	1.623212222e-10	1.623212222e-10	1.623212222e-10	1.623212222e-10	1.623212222e-10	1.623212222e-10	1.623212222e-10	1.623212222e-10	1.623212222e-10																							
55	-2.783866693e-07	-1.906806597e-07	-1.244966042e-07	-7.661841666e-08	-4.359909464e-08	-2.204642663e-08	-8.919360383e-09	-1.613718606e-09	1.647241491e-10	1.647241491e-10	1.647241491e-10	1.647241491e-10	1.647241491e-10	1.647241491e-10	1.647241491e-10	1.647241491e-10	1.647241491e-10	1.647241491e-10	1.647241491e-10																							
56	-3.245788184e-07	-2.249434296e-07	-1.488357818e-07	-9.311740114e-08	-5.420915316e-08	-2.845280582e-08	-1.248696003e-08	-3.37646133e-09	1.641738648e-10	1.641738648e-10	1.641738648e-10	1.641738648e-10	1.641738648e-10	1.641738648e-10	1.641738648e-10	1.641738648e-10	1.641738648e-10	1.641738648e-10	1.641738648e-10																							
57	-3.755898699e-07	-2.632667245e-07	-1.763892768e-07	-1.120213753e-07	-6.652322275e-08	-3.600057882e-08	-1.677375007e-08	-5.560814135e-09	1.599514091e-10	1.599514091e-10	1.599514091e-10	1.599514091e-10	1.599514091e-10	1.599514091e-10	1.599514091e-10	1.599514091e-10	1.599514091e-10	1.599514091e-10	1.599514091e-10																							
58	-4.314961437e-07	-3.058296386e-07	-2.073682437e-07	-1.335310132e-07	-8.071000777e-08	-4.481938267e-08	-2.187198784e-08	-8.227807324e-09	1.512361948e-10	1.512361948e-10	1.512361948e-10	1.512361948e-10	1.512361948e-10	1.512361948e-10	1.512361948e-10	1.512361948e-10	1.512361948e-10	1.512361948e-10	1.512361948e-10																							
59	-4.922996764e-07	-3.52771786e-07	-2.419670428e-07	-1.578435754e-07	-9.694159426e-08	-5.504478843e-08	-2.787998954e-08	-1.144351936e-08	1.370965234e-10	1.370965234e-10	1.370965234e-10	1.370965234e-10	1.370965234e-10	1.370965234e-10	1.370965234e-10	1.370965234e-10	1.370965234e-10	1.370965234e-10	1.370965234e-10																							
60	-5.579155197e-07	-4.041842961e-07	-2.803573363e-07	-1.851493595e-07	-1.153915353e-07	-6.681742344e-08	-3.490184301e-08	-1.527908217e-08	1.164795799e-10	1.164795799e-10	1.164795799e-10	1.164795799e-10	1.164795799e-10	1.164795799e-10	1.164795799e-10	1.164795799e-10	1.164795799e-10	1.164795799e-10	1.164795799e-10																							
61	-6.281585956e-07	-4.601002499e-07	-3.226816608e-07	-2.156277338e-07	-1.362326412e-07	-8.02819037e-08	-4.304700989e-08	-1.981062943e-08	8.820090261e-11	8.820090261e-11	8.820090261e-11	8.820090261e-11	8.820090261e-11	8.820090261e-11	8.820090261e-11	8.820090261e-11	8.820090261e-11	8.820090261e-11	8.820090261e-11																							
62	-7.027302643e-07	-5.204846282e-07	-3.690465062e-07	-2.494427588e-07	-1.596344659e-07	-9.558556592e-08	-5.242980831e-08	-2.511918155e-08	5.093332411e-11	5.093332411e-11	5.093332411e-11	5.093332411e-11	5.093332411e-11	5.093332411e-11	5.093332411e-11	5.093332411e-11	5.093332411e-11	5.093332411e-11	5.093332411e-11																							
63	-7.812047803e-07	-5.852238675e-07	-4.195149359e-07	-2.867384037e-07	-1.857604864e-07	-1.128769905e-07	-6.316876795e-08	-3.129046132e-08	3.195383316e-12	3.195383316e-12	3.195383316e-12	3.195383316e-12	3.195383316e-12	3.195383316e-12	3.195383316e-12	3.195383316e-12	3.195383316e-12	3.195383316e-12	3.195383316e-12																							
64	-8.630158393e-07	-6.541151264e-07	-4.740987991e-07	-3.276333725e-07	-2.147649715e-07	-1.323043084e-07	-7.538584954e-08	-3.841463394e-08	-5.666079161e-11	-5.666079161e-11	-5.666079161e-11	-5.666079161e-11	-5.666079161e-11	-5.666079161e-11	-5.666079161e-11	-5.666079161e-11	-5.666079161e-11	-5.666079161e-11	-5.666079161e-11																							
65	-9.474434326e-07	-7.268553884e-07	-5.327505926e-07	-3.722155629e-07	-2.467895446e-07	-1.540132857e-07	-8.920552179e-08	-4.658596579e-08	-1.304621266e-10	-1.304621266e-10	-1.304621266e-10	-1.304621266e-10	-1.304621266e-10	-1.304621266e-10	-1.304621266e-10	-1.304621266e-10	-1.304621266e-10	-1.304621266e-10	-1.304621266e-10																							
66	-1.033601249e-06	-8.030305375e-07	-5.953550423e-07	-4.205361836e-07	-2.81959444e-07	-1.78145183e-07	-1.047536894e-07	-5.590239595e-08	-2.202277667e-10	-2.202277667e-10	-2.202277667e-10	-2.202277667e-10	-2.202277667e-10	-2.202277667e-10	-2.202277667e-10	-2.202277667e-10	-2.202277667e-10	-2.202277667e-10	-2.202277667e-10																							
67	-1.120424882e-06	-8.821045612e-07	-6.617204861e-07	-4.726035685e-07	-3.203794941e-07	-2.04834388e-07	-1.22156467e-07	-6.646501538e-08	-3.281827565e-10	-3.281827565e-10	-3.281827565e-10	-3.281827565e-10	-3.281827565e-10	-3.281827565e-10	-3.281827565e-10	-3.281827565e-10	-3.281827565e-10	-3.281827565e-10	-3.281827565e-10																							
68	-1.206661105e-06	-9.634090482e-07	-7.315701506e-07	-5.28376729e-07	-3.621297993e-07	-2.34205822e-07	-1.415387942e-07	-7.837744855e-08	-4.567722275e-10	-4.567722275e-10	-4.567722275e-10	-4.567722275e-10	-4.567722275e-10	-4.567722275e-10	-4.567722275e-10	-4.567722275e-10	-4.567722275e-10	-4.567722275e-10	-4.567722275e-10																							
69	-1.290858513e-06	-1.04613316e-06	-8.04533424e-07	-5.877586966e-07	-4.072611832e-07	-2.663721239e-07	-1.630228897e-07	-9.17451331e-08	-6.0867608e-10	-6.0867608e-10	-6.0867608e-10	-6.0867608e-10	-6.0867608e-10	-6.0867608e-10	-6.0867608e-10	-6.0867608e-10	-6.0867608e-10	-6.0867608e-10	-6.0867608e-10																							
70	-1.3713598e-06	-1.129314273e-06	-8.801372391e-07	-6.505897127e-07	-4.557903956e-07	-3.014306191e-07	-1.867265416e-07	-1.066744936e-07	-7.868241484e-10	-7.868241484e-10	-7.868241484e-10	-7.868241484e-10	-7.868241484e-10	-7.868241484e-10	-7.868241484e-10	-7.868241484e-10	-7.868241484e-10	-7.868241484e-10	-7.868241484e-10																							
71	-1.446295997e-06	-1.211829486e-06	-9.577976892e-07	-7.166403337e-07	-5.076951172e-07	-3.394600805e-07	-2.12761235e-07	-1.232720056e-07	-9.944118325e-10	-9.944118325e-10	-9.944118325e-10	-9.944118325e-10	-9.944118325e-10	-9.944118325e-10	-9.944118325e-10	-9.944118325e-10	-9.944118325e-10	-9.944118325e-10	-9.944118325e-10																							
72	-1.513582943e-06	-1.292388213e-06	-1.03681201e-06	-7.856045224e-07	-5.629087975e-07	-3.805172957e-07	-2.412301164e-07	-1.416431484e-07	-1.234916177e-09	-1.234916177e-09	-1.234916177e-09	-1.234916177e-09	-1.234916177e-09	-1.234916177e-09	-1.234916177e-09	-1.234916177e-09	-1.234916177e-09	-1.234916177e-09	-1.234916177e-09																							
73	-1.570920302e-06	-1.369526071e-06	-1.11635107e-06	-8.570928088e-07	-6.213153652e-07	-4.246334557e-07	-2.722258007e-07	-1.61891243e-07	-1.512112381e-09	-1.512112381e-09	-1.512112381e-09	-1.512112381e-09	-1.512112381e-09	-1.512112381e-09	-1.512112381e-09	-1.512112381e-09	-1.512112381e-09	-1.512112381e-09	-1.512112381e-09																							
74	-1.615793417e-06	-1.441600289e-06	-1.195452507e-06	-9.306256061e-07	-6.827438556e-07	-4.718103824e-07	-3.058280228e-07	-1.841161758e-07	-1.830090705e-09	-1.830090705e-09	-1.830090705e-09	-1.830090705e-09	-1.830090705e-09	-1.830090705e-09	-1.830090705e-09	-1.830090705e-09	-1.830090705e-09	-1.830090705e-09	-1.830090705e-09																							
75	-1.645478269e-06	-1.506786853e-06	-1.273014684e-06	-1.005626776e-06	-7.46963006e-07	-5.220166186e-07	-3.421011425e-07	-2.08413007e-07	-2.193273765e-09	-2.193273765e-09	-2.193273765e-09	-2.193273765e-09	-2.193273765e-09	-2.193273765e-09	-2.193273765e-09	-2.193273765e-09	-2.193273765e-09	-2.193273765e-09	-2.193273765e-09																							
76	-1.657049808e-06	-1.563079615e-06	-1.347791601e-06	-1.081417545e-06	-8.136758731e-07	-5.751834063e-07	-3.810915114e-07	-2.348704649e-07	-2.606434171e-09	-2.606434171e-09	-2.606434171e-09	-2.606434171e-09	-2.606434171e-09	-2.606434171e-09	-2.606434171e-09	-2.606434171e-09	-2.606434171e-09	-2.606434171e-09	-2.606434171e-09																							
