1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	41
1	2.19487302e-109	1.018817386e-117	1.018817386e-117	1.018817386e-117	1.018817386e-117	1.018817386e-117	1.018817386e-117	1.018817386e-117	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115	1.324590005e-115
2	2.389037752e-19	1.764071133e-19	1.285154144e-19	9.224704105e-20	6.515589131e-20	4.520574953e-20	3.074857226e-20	2.045525587e-20	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	9.606148063e-22	1.02063849e-21	1.528770804e-21	2.239590998e-21	3.216570694e-21	4.537983787e-21	6.300036529e-21	8.61763942e-21	1.163017358e-20	9.606148063e-22
3	3.266446446e-17	2.406558227e-17	1.749221926e-17	1.252658561e-17	8.826855139e-18	6.109406083e-18	4.145376753e-18	2.750792868e-18	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.219174062e-19	1.295250355e-19	1.939027936e-19	2.839018923e-19	4.075195741e-19	5.746084627e-19	7.972668107e-19	1.089929574e-18	1.470089264e-18	1.219174062e-19
4	5.912282178e-16	4.348767511e-16	3.155578478e-16	2.255819979e-16	1.586677703e-16	1.096138322e-16	7.42311488e-17	4.915947926e-17	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.064522463e-18	2.193156138e-18	3.281220989e-18	4.801221947e-18	6.887481776e-18	9.705298509e-18	1.345741865e-17	1.838544526e-17	2.478183199e-17	2.064522463e-18
5	4.657531746e-15	3.42200976e-15	2.48014368e-15	1.770731555e-15	1.243811839e-15	8.580555579e-16	5.802110117e-16	3.836378847e-16	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.532184446e-17	1.627494091e-17	2.433301367e-17	3.558096093e-17	5.100663068e-17	7.182409033e-17	9.952054039e-17	1.35865638e-16	1.829987329e-16	1.532184446e-17
6	2.3197975e-14	1.703281981e-14	1.233550866e-14	8.799760295e-15	6.175513055e-15	4.255938919e-15	2.874670058e-15	1.898475026e-15	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.234407367e-17	7.683624952e-17	1.14796165e-16	1.677363278e-16	2.402742157e-16	3.380763371e-16	4.680738246e-16	6.385005144e-16	8.592954971e-16	7.234407367e-17
7	8.629378651e-14	6.334377095e-14	4.585874052e-14	3.269960377e-14	2.293556055e-14	1.579622876e-14	1.066163295e-14	7.035144553e-15	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.56561292e-16	2.724616864e-16	4.067473647e-16	5.938462449e-16	8.499528041e-16	1.194907592e-15	1.652938694e-15	2.252773469e-15	3.029029595e-15	2.56561292e-16
8	2.620574979e-13	1.923851795e-13	1.392824102e-13	9.930658754e-14	6.964026348e-14	4.794827332e-14	3.234921152e-14	2.133457563e-14	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.46674931e-16	7.928538561e-16	1.182613832e-15	1.725091788e-15	2.466847089e-15	3.464815001e-15	4.788390997e-15	6.519681544e-15	8.757436026e-15	7.46674931e-16
9	6.851905019e-13	5.032571291e-13	3.64476756e-13	2.599308315e-13	1.823040557e-13	1.255203518e-13	8.467555901e-14	5.583136358e-14	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.88008337e-15	1.996098504e-15	2.974635046e-15	4.335031248e-15	6.192964655e-15	8.68959637e-15	1.199661773e-14	1.631667773e-14	2.189296443e-14	1.88008337e-15
10	1.596439032e-12	1.173494757e-12	8.504687468e-13	6.068623448e-13	4.258124159e-13	2.9327204e-13	1.978759484e-13	1.304771014e-13	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.237706859e-15	4.498574718e-15	6.697286384e-15	9.75022679e-15	1.391435472e-14	1.950250593e-14	2.689427724e-14	3.653649182e-14	4.896401825e-14	4.237706859e-15
