1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	41
1	0.0	0.0	0.0	0.0	0.0	1.242575567e-115	1.242575567e-115	1.242575567e-115	1.242575567e-115	1.242575567e-115	1.242575567e-115	1.242575567e-115	1.242575567e-115	1.242575567e-115	1.242575567e-115	1.242575567e-115	1.242575567e-115	1.242575567e-115	1.242575567e-115	1.242575567e-115	1.242575567e-115	1.242575567e-115	1.242575567e-115	1.242575567e-115	1.242575567e-115	1.242575567e-115	1.242575567e-115	1.242575567e-115	1.242575567e-115	1.242575567e-115	1.242575567e-115	1.242575567e-115	1.242575567e-115	1.242575567e-115	1.242575567e-115	1.242575567e-115	1.242575567e-115	1.242575567e-115	1.242575567e-115	1.242575567e-115	1.242575567e-115	1.242575567e-115	1.242575567e-115	1.242575567e-115	1.242575567e-115	1.242575567e-115	1.242575567e-115	1.242575567e-115	1.242575567e-115	1.242575567e-115	1.242575567e-115	1.242575567e-115
2	1.223842176e-18	8.823642558e-19	6.256797208e-19	4.356349192e-19	2.971666637e-19	9.011365654e-22	9.011365654e-22	9.011365654e-22	9.011365654e-22	9.011365654e-22	9.011365654e-22	9.011365654e-22	9.011365654e-22	9.011365654e-22	9.011365654e-22	9.011365654e-22	9.011365654e-22	9.011365654e-22	9.011365654e-22	9.011365654e-22	9.011365654e-22	9.011365654e-22	9.011365654e-22	9.011365654e-22	9.011365654e-22	9.011365654e-22	9.011365654e-22	9.011365654e-22	9.011365654e-22	9.011365654e-22	9.011365654e-22	9.011365654e-22	9.011365654e-22	9.011365654e-22	9.011365654e-22	9.011365654e-22	9.011365654e-22	9.011365654e-22	9.011365654e-22	9.011365654e-22	9.011365654e-22	9.011365654e-22	9.011365654e-22	9.011365654e-22	9.011365654e-22	9.011365654e-22	1.300090308e-21	1.914737908e-21	2.762929672e-21	3.914856514e-21	5.455848894e-21	9.011365654e-22
3	1.381778371e-16	1.003637502e-16	7.168334359e-17	5.026303283e-17	3.45232896e-17	1.143686647e-19	1.143686647e-19	1.143686647e-19	1.143686647e-19	1.143686647e-19	1.143686647e-19	1.143686647e-19	1.143686647e-19	1.143686647e-19	1.143686647e-19	1.143686647e-19	1.143686647e-19	1.143686647e-19	1.143686647e-19	1.143686647e-19	1.143686647e-19	1.143686647e-19	1.143686647e-19	1.143686647e-19	1.143686647e-19	1.143686647e-19	1.143686647e-19	1.143686647e-19	1.143686647e-19	1.143686647e-19	1.143686647e-19	1.143686647e-19	1.143686647e-19	1.143686647e-19	1.143686647e-19	1.143686647e-19	1.143686647e-19	1.143686647e-19	1.143686647e-19	1.143686647e-19	1.143686647e-19	1.143686647e-19	1.143686647e-19	1.143686647e-19	1.143686647e-19	1.143686647e-19	1.649206308e-19	2.427555503e-19	3.500950759e-19	4.957768072e-19	6.905335396e-19	1.143686647e-19
4	2.026490592e-15	1.487478307e-15	1.073161416e-15	7.59772079e-16	5.266973217e-16	1.936693739e-18	1.936693739e-18	1.936693739e-18	1.936693739e-18	1.936693739e-18	1.936693739e-18	1.936693739e-18	1.936693739e-18	1.936693739e-18	1.936693739e-18	1.936693739e-18	1.936693739e-18	1.936693739e-18	1.936693739e-18	1.936693739e-18	1.936693739e-18	1.936693739e-18	1.936693739e-18	1.936693739e-18	1.936693739e-18	1.936693739e-18	1.936693739e-18	1.936693739e-18	1.936693739e-18	1.936693739e-18	1.936693739e-18	1.936693739e-18	1.936693739e-18	1.936693739e-18	1.936693739e-18	1.936693739e-18	1.936693739e-18	1.936693739e-18	1.936693739e-18	1.936693739e-18	1.936693739e-18	1.936693739e-18	1.936693739e-18	1.936693739e-18	1.936693739e-18	1.936693739e-18	2.791209007e-18	4.106004908e-18	5.917873905e-18	8.375131849e-18	1.165768591e-17	1.936693739e-18
5	1.255755614e-14	9.360967665e-15	6.851765566e-15	4.916811831e-15	3.451889884e-15	1.437316414e-17	1.437316414e-17	1.437316414e-17	1.437316414e-17	1.437316414e-17	1.437316414e-17	1.437316414e-17	1.437316414e-17	1.437316414e-17	1.437316414e-17	1.437316414e-17	1.437316414e-17	1.437316414e-17	1.437316414e-17	1.437316414e-17	1.437316414e-17	1.437316414e-17	1.437316414e-17	1.437316414e-17	1.437316414e-17	1.437316414e-17	1.437316414e-17	1.437316414e-17	1.437316414e-17	1.437316414e-17	1.437316414e-17	1.437316414e-17	1.437316414e-17	1.437316414e-17	1.437316414e-17	1.437316414e-17	1.437316414e-17	1.437316414e-17	1.437316414e-17	1.437316414e-17	1.437316414e-17	1.437316414e-17	1.437316414e-17	1.437316414e-17	1.437316414e-17	1.437316414e-17	2.07026096e-17	3.043399079e-17	4.383356041e-17	6.199105189e-17	8.622650181e-17	1.437316414e-17
6	4.690970159e-14	3.582510987e-14	2.680007691e-14	1.961477307e-14	1.40198745e-14	6.786475665e-17	6.786475665e-17	6.786475665e-17	6.786475665e-17	6.786475665e-17	6.786475665e-17	6.786475665e-17	6.786475665e-17	6.786475665e-17	6.786475665e-17	6.786475665e-17	6.786475665e-17	6.786475665e-17	6.786475665e-17	6.786475665e-17	6.786475665e-17	6.786475665e-17	6.786475665e-17	6.786475665e-17	6.786475665e-17	6.786475665e-17	6.786475665e-17	6.786475665e-17	6.786475665e-17	6.786475665e-17	6.786475665e-17	6.786475665e-17	6.786475665e-17	6.786475665e-17	6.786475665e-17	6.786475665e-17	6.786475665e-17	6.786475665e-17	6.786475665e-17	6.786475665e-17	6.786475665e-17	6.786475665e-17	6.786475665e-17	6.786475665e-17	6.786475665e-17	6.786475665e-17	9.768670244e-17	1.434990061e-16	2.065235385e-16	2.918485926e-16	4.056281989e-16	6.786475665e-17
7	1.203805149e-13	9.592815765e-14	7.439758768e-14	5.616427306e-14	4.123871047e-14	2.406758255e-16	2.406758255e-16	2.406758255e-16	2.406758255e-16	2.406758255e-16	2.406758255e-16	2.406758255e-16	2.406758255e-16	2.406758255e-16	2.406758255e-16	2.406758255e-16	2.406758255e-16	2.406758255e-16	2.406758255e-16	2.406758255e-16	2.406758255e-16	2.406758255e-16	2.406758255e-16	2.406758255e-16	2.406758255e-16	2.406758255e-16	2.406758255e-16	2.406758255e-16	2.406758255e-16	2.406758255e-16	2.406758255e-16	2.406758255e-16	2.406758255e-16	2.406758255e-16	2.406758255e-16	2.406758255e-16	2.406758255e-16	2.406758255e-16	2.406758255e-16	2.406758255e-16	2.406758255e-16	2.406758255e-16	2.406758255e-16	2.406758255e-16	2.406758255e-16	2.406758255e-16	3.461931565e-16	5.081401824e-16	7.307135759e-16	1.031737635e-15	1.432731879e-15	2.406758255e-16
8	2.113940652e-13	1.849824223e-13	1.539438158e-13	1.228020459e-13	9.425742853e-14	7.004431728e-16	7.004431728e-16	7.004431728e-16	7.004431728e-16	7.004431728e-16	7.004431728e-16	7.004431728e-16	7.004431728e-16	7.004431728e-16	7.004431728e-16	7.004431728e-16	7.004431728e-16	7.004431728e-16	7.004431728e-16	7.004431728e-16	7.004431728e-16	7.004431728e-16	7.004431728e-16	7.004431728e-16	7.004431728e-16	7.004431728e-16	7.004431728e-16	7.004431728e-16	7.004431728e-16	7.004431728e-16	7.004431728e-16	7.004431728e-16	7.004431728e-16	7.004431728e-16	7.004431728e-16	7.004431728e-16	7.004431728e-16	7.004431728e-16	7.004431728e-16	7.004431728e-16	7.004431728e-16	7.004431728e-16	7.004431728e-16	7.004431728e-16	7.004431728e-16	7.004431728e-16	1.006767927e-15	1.476444089e-15	2.121253571e-15	2.992372482e-15	4.151463626e-15	7.004431728e-16
9	1.718168885e-13	2.208532382e-13	2.245882774e-13	2.031019718e-13	1.699962036e-13	1.763674533e-15	1.763674533e-15	1.763674533e-15	1.763674533e-15	1.763674533e-15	1.763674533e-15	1.763674533e-15	1.763674533e-15	1.763674533e-15	1.763674533e-15	1.763674533e-15	1.763674533e-15	1.763674533e-15	1.763674533e-15	1.763674533e-15	1.763674533e-15	1.763674533e-15	1.763674533e-15	1.763674533e-15	1.763674533e-15	1.763674533e-15	1.763674533e-15	1.763674533e-15	1.763674533e-15	1.763674533e-15	1.763674533e-15	1.763674533e-15	1.763674533e-15	1.763674533e-15	1.763674533e-15	1.763674533e-15	1.763674533e-15	1.763674533e-15	1.763674533e-15	1.763674533e-15	1.763674533e-15	1.763674533e-15	1.763674533e-15	1.763674533e-15	1.763674533e-15	1.763674533e-15	2.532911906e-15	3.711078315e-15	5.326664165e-15	7.506626041e-15	1.04035946e-14	1.763674533e-15
10	-4.435641164e-13	-6.840192315e-14	1.283107339e-13	2.112433518e-13	2.263692411e-13	3.975321408e-15	3.975321408e-15	3.975321408e-15	3.975321408e-15	3.975321408e-15	3.975321408e-15	3.975321408e-15	3.975321408e-15	3.975321408e-15	3.975321408e-15	3.975321408e-15	3.975321408e-15	3.975321408e-15	3.975321408e-15	3.975321408e-15	3.975321408e-15	3.975321408e-15	3.975321408e-15	3.975321408e-15	3.975321408e-15	3.975321408e-15	3.975321408e-15	3.975321408e-15	3.975321408e-15	3.975321408e-15	3.975321408e-15	3.975321408e-15	3.975321408e-15	3.975321408e-15	3.975321408e-15	3.975321408e-15	3.975321408e-15	3.975321408e-15	3.975321408e-15	3.975321408e-15	3.975321408e-15	3.975321408e-15	3.975321408e-15	3.975321408e-15	3.975321408e-15	3.975321408e-15	5.70417478e-15	8.348988195e-15	1.197112316e-14	1.685212001e-14	2.332960951e-14	3.975321408e-15
