,index,Field_0,Field_1,Field_2,Field_3,Field_4,Field_5,Field_6,Field_7,Field_8,Field_9,Field_10,Field_11,Field_12,Field_13,Field_14,Field_15,Field_16,Field_17,Field_18,Field_19,Field_20,Field_21,Field_22,Field_23,Field_24,Field_25,Field_26,Field_27,Field_28,Field_29,Field_30,Field_31,Field_32,Field_33,Field_34,Field_35,Field_36,Field_37,Field_38,Field_39,Field_40,Field_41,Field_42,Field_43,Field_44,Field_45,Field_46,Field_47,Field_48,Field_49,Field_50,Field_51,Field_52,Field_53,Field_54,Field_55,Field_56,Field_57,Field_58,Field_59,Field_60,Field_61,Field_62,Field_63,Field_64,Field_65,Field_66,Field_67,Field_68,Field_69,Field_70,Field_71,Field_72,Field_73,Field_74,Field_75,Field_76,Field_77,Field_78,Field_79,Field_80,Field_81,Field_82,Field_83,Field_84,Field_85,Field_86,Field_87,Field_88,Field_89,Field_90,Field_91,Field_92,Field_93,Field_94,Field_95,Field_96,Field_97,Field_98,Field_99,Field_100,Field_101,Field_102,Field_103,Field_104,Field_105
0,probabilities,0.001335718541,0.001335699113,0.001335675168,0.001335696866,0.001335717348,0.001335694027,0.001335676809,0.001335699534,0.001335712833,0.001335781798,0.001337312932,0.001338453641,0.001339458487,0.001339947841,0.001339537689,0.001337951475,0.001335136284,0.001331355354,0.001327223104,0.001323650218,0.001321682363,0.001322248055,0.00132586998,0.001332423074,0.001341025888,0.001350158325,0.001357793443,0.001362057523,0.001361559762,0.001355847933,0.001345654187,0.001332885141,0.00132032358,0.001311075274,0.001307864123,0.001312331781,0.001324514126,0.001342637648,0.001363310935,0.001382099617,0.001394389714,0.001396380021,0.001386006003,0.001363478964,0.00133190205,0.001296362159,0.001263361397,0.001239480837,0.001229991905,0.001237667178,0.001262081762,0.00129958843,0.00132138307,0.001343987886,0.001387745688,0.001423479852,0.001445392499,0.001450349722,0.001438404064,0.001412672351,0.001378605376,0.001342803742,0.001311525225,0.001289887355,0.001280218518,0.001282332321,0.001293744828,0.001310509089,0.001328266043,0.001343226694,0.001352867995,0.001356239151,0.001353885722,0.001347475771,0.001339252489,0.001331450915,0.001325807814,0.001323261608,0.001323884961,0.001327029493,0.001331630021,0.001336453612,0.001340501659,0.001343118672,0.001344070598,0.001343502765,0.001341828602,0.001339588299,0.001337311548,0.001335410509,0.001334119968,0.001333490293,0.001333425271,0.001333745746,0.001334255863,0.001335747209,0.001335750644,0.00133569334,0.001335657766,0.001335571888,0.001335814875,0.001335924825,0.001335562476,0.001335526475,0.001335914894,0.001335696883
1,delays,481.8,444.0,406.2,368.39,330.59,292.79,254.99,217.18,179.38,141.58,103.77,101.27,98.77,96.27,93.77,91.27,88.77,86.27,83.77,81.27,78.77,76.27,73.77,71.27,68.77,66.26,63.76,61.26,58.76,56.26,53.76,51.26,48.76,46.26,43.76,41.26,38.76,36.26,33.76,31.26,28.76,26.26,23.76,21.25,18.75,16.25,13.75,11.25,8.75,6.25,3.75,1.25,0.0,-1.25,-3.75,-6.25,-8.75,-11.25,-13.75,-16.25,-18.75,-21.25,-23.76,-26.26,-28.76,-31.26,-33.76,-36.26,-38.76,-41.26,-43.76,-46.26,-48.76,-51.26,-53.76,-56.26,-58.76,-61.26,-63.76,-66.26,-68.77,-71.27,-73.77,-76.27,-78.77,-81.27,-83.77,-86.27,-88.77,-91.27,-93.77,-96.27,-98.77,-101.27,-103.77,-141.58,-179.38,-217.18,-254.99,-292.79,-330.59,-368.39,-406.2,-444.0,-481.8,0.0
